validity,detectorcomp,contrastCW,contrastCCW,precueCWorCCW,block_80trials.thisRepN,block_80trials.thisTrialN,block_80trials.thisN,block_80trials.thisIndex,etRecord.started,etRecord.stopped,text.started,text.stopped,text_4.started,text_4.stopped,text_6.started,text_6.stopped,oriCW,oriCCW,roi_2.started,grating_UR.started,grating_UL.started,grating_LR.started,grating_LL.started,noise_UR.started,noise_UL.started,noise_LR.started,noise_LL.started,roi_2.stopped,grating_UR.stopped,grating_UL.stopped,grating_LR.stopped,grating_LL.stopped,noise_UR.stopped,noise_UL.stopped,noise_LR.stopped,noise_LL.stopped,outframe,roi_2.numLooks,roi_2.timesOn,roi_2.timesOff,text_2.started,text_2.stopped,probedcontrast,key_resp.started,respdetect,relevantContrast,correctDetect,TorFdetect,respCWorCCW,key_resp.keys,key_resp.rt,feedback_display_.started,participantNo,blockNo,date,expName,psychopyVersion,frameRate,
1000,1,4.9,0.0,0,0,0,0,36,8.190004155039787e-05,8.190004155039787e-05,57.6975836000056,59.70204519998515,59.70204519998515,60.351012800005265,60.351012800005265,60.85291479999432,45,45,60.85291479999432,60.85291479999432,60.85291479999432,60.85291479999432,60.85291479999432,60.85291479999432,60.85291479999432,60.85291479999432,60.85291479999432,61.201985399995465,61.201985399995465,61.201985399995465,61.201985399995465,61.201985399995465,61.201985399995465,61.201985399995465,61.201985399995465,61.201985399995465,23,0,,,61.201985399995465,61.40919589996338,1000,61.40919589996338,1000,1000,1000,1000,1,num_2,0.849876599968411,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
1,0,4.9,4.9,0,0,1,1,63,,,,,62.28643519995967,62.937134800013155,62.937134800013155,63.438116599980276,315,315,63.438116599980276,63.438116599980276,63.438116599980276,63.438116599980276,63.438116599980276,63.438116599980276,63.438116599980276,63.438116599980276,63.438116599980276,63.80457639996894,63.80457639996894,63.80457639996894,63.80457639996894,63.80457639996894,63.80457639996894,63.80457639996894,63.80457639996894,63.80457639996894,0,1,[0.0012215999886393547],[0.3671514999587089],63.80457639996894,64.00461499998346,4.9,64.00461499998346,1,4.9,1,1,1000,num_4,1.2877848999924026,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
1000,1,0.0,0.0,0,0,2,2,69,,,,,65.3226832000073,65.97337429999607,65.97337429999607,66.45772030000808,45,315,66.45772030000808,66.45772030000808,66.45772030000808,66.45772030000808,66.45772030000808,66.45772030000808,66.45772030000808,66.45772030000808,66.45772030000808,66.82417699997313,66.82417699997313,66.82417699997313,66.82417699997313,66.82417699997313,66.82417699997313,66.82417699997313,66.82417699997313,66.82417699997313,0,1,[0.001228800043463707],[0.3683924000361003],66.82417699997313,67.0264143999666,1000,67.0264143999666,1000,1000,1000,1000,1,num_2,0.42498380003962666,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
1000,1,6.1,3.7,0,0,3,3,87,,,,,67.47492599999532,68.1253754000063,68.1253754000063,68.62677029997576,315,45,68.62677029997576,68.62677029997576,68.62677029997576,68.62677029997576,68.62677029997576,68.62677029997576,68.62677029997576,68.62677029997576,68.62677029997576,68.99322439997923,68.99322439997923,68.99322439997923,68.99322439997923,68.99322439997923,68.99322439997923,68.99322439997923,68.99322439997923,68.99322439997923,0,1,[0.001014699984807521],[0.3670666000107303],68.99322439997923,69.19543069996871,1000,69.19543069996871,1000,1000,1000,1000,1,num_2,0.8637773999944329,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
1,0,4.9,0.0,1,0,4,4,6,,,,,70.07750839996152,70.72803299996303,70.72803299996303,71.22930720000295,45,315,71.22930720000295,71.22930720000295,71.22930720000295,71.22930720000295,71.22930720000295,71.22930720000295,71.22930720000295,71.22930720000295,71.22930720000295,71.59565470000962,71.59565470000962,71.59565470000962,71.59565470000962,71.59565470000962,71.59565470000962,71.59565470000962,71.59565470000962,71.59565470000962,6,1,[0.0012339999666437507],[0.2836676999577321],71.59565470000962,71.79574739997042,0.0,71.79574739997042,1,0.0,0,0,1000,num_4,1.1832999999751337,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
1,0,0.0,0.0,0,0,5,5,2,,,,,72.99695010000141,73.63102979998803,73.63102979998803,74.13207870000042,315,45,74.13207870000042,74.13207870000042,74.13207870000042,74.13207870000042,74.13207870000042,74.13207870000042,74.13207870000042,74.13207870000042,74.13207870000042,74.49864120001439,74.49864120001439,74.49864120001439,74.49864120001439,74.49864120001439,74.49864120001439,74.49864120001439,74.49864120001439,74.49864120001439,0,1,[0.0011018000077456236],[0.3673496000119485],74.49864120001439,74.69860860001063,0.0,74.69860860001063,1,0.0,0,0,1000,num_4,0.9935218999744393,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
1,0,4.9,6.1,1,0,6,6,46,,,,,75.7162480999832,76.36715339997318,76.36715339997318,76.85165819997201,45,315,76.85165819997201,76.85165819997201,76.85165819997201,76.85165819997201,76.85165819997201,76.85165819997201,76.85165819997201,76.85165819997201,76.85165819997201,77.21797369996784,77.21797369996784,77.21797369996784,77.21797369996784,77.21797369996784,77.21797369996784,77.21797369996784,77.21797369996784,77.21797369996784,0,1,[0.0011986999888904393],[0.36685260001104325],77.21797369996784,77.41820610000286,6.1,77.41820610000286,1,6.1,1,1,1000,num_4,3.7049810999887995,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
0,0,0.0,6.1,1,0,7,7,76,,,,,81.15516600001138,81.78924989997176,81.78924989997176,82.29039380000904,45,315,82.29039380000904,82.29039380000904,82.29039380000904,82.29039380000904,82.29039380000904,82.29039380000904,82.29039380000904,82.29039380000904,82.29039380000904,82.65670579997823,82.65670579997823,82.65670579997823,82.65670579997823,82.65670579997823,82.65670579997823,82.65670579997823,82.65670579997823,82.65670579997823,0,1,[0.001222599996253848],[0.3674903000355698],82.65670579997823,82.85700809996342,0.0,82.85700809996342,1,0.0,0,0,1000,num_4,0.9705991999944672,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
1000,1,6.1,3.7,1,0,8,8,10,,,,,83.85784869996132,84.50863090000348,84.50863090000348,84.99299030000111,45,315,84.99299030000111,84.99299030000111,84.99299030000111,84.99299030000111,84.99299030000111,84.99299030000111,84.99299030000111,84.99299030000111,84.99299030000111,85.35932449996471,85.35932449996471,85.35932449996471,85.35932449996471,85.35932449996471,85.35932449996471,85.35932449996471,85.35932449996471,85.35932449996471,0,1,[0.0012104999623261392],[0.3671506999526173],85.35932449996471,85.56169920001412,1000,85.56169920001412,1000,1000,1000,1000,0,num_3,0.7698664999916218,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
1000,1,0.0,3.7,1,0,9,9,80,,,,,86.36041759996442,87.01109330001054,87.01109330001054,87.51224279997405,315,45,87.51224279997405,87.51224279997405,87.51224279997405,87.51224279997405,87.51224279997405,87.51224279997405,87.51224279997405,87.51224279997405,87.51224279997405,87.87853019998875,87.87853019998875,87.87853019998875,87.87853019998875,87.87853019998875,87.87853019998875,87.87853019998875,87.87853019998875,87.87853019998875,20,1,[0.001229999994393438],[0.05028090003179386],87.87853019998875,88.08046009996906,1000,88.08046009996906,1000,1000,1000,1000,0,num_3,0.9954261999810115,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
1,0,0.0,3.7,0,0,10,10,78,,,,,89.09649789996911,89.7471033000038,89.7471033000038,90.24831850000191,315,45,90.24831850000191,90.24831850000191,90.24831850000191,90.24831850000191,90.24831850000191,90.24831850000191,90.24831850000191,90.24831850000191,90.24831850000191,90.61472119996324,90.61472119996324,90.61472119996324,90.61472119996324,90.61472119996324,90.61472119996324,90.61472119996324,90.61472119996324,90.61472119996324,23,0,,,90.61472119996324,90.81494319997728,0.0,90.81494319997728,0,0.0,0,1,1000,num_1,0.8848532999982126,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
0,0,3.7,0.0,1,0,11,11,83,,,,,91.7156704000081,92.36647379997885,92.36647379997885,92.85079170000972,45,45,92.85079170000972,92.85079170000972,92.85079170000972,92.85079170000972,92.85079170000972,92.85079170000972,92.85079170000972,92.85079170000972,92.85079170000972,93.21721619996242,93.21721619996242,93.21721619996242,93.21721619996242,93.21721619996242,93.21721619996242,93.21721619996242,93.21721619996242,93.21721619996242,22,1,[0.1835348999593407],[0.20016489998670295],93.21721619996242,93.41755119996378,3.7,93.41755119996378,1,3.7,1,1,1000,num_4,1.2822256999788806,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
1,0,3.7,0.0,1,0,12,12,74,,,,,94.71913069998845,95.36940909997793,95.36940909997793,95.85405490000267,45,315,95.85405490000267,95.85405490000267,95.85405490000267,95.85405490000267,95.85405490000267,95.85405490000267,95.85405490000267,95.85405490000267,95.85405490000267,96.2203254000051,96.2203254000051,96.2203254000051,96.2203254000051,96.2203254000051,96.2203254000051,96.2203254000051,96.2203254000051,96.2203254000051,23,0,,,96.2203254000051,96.42032450000988,0.0,96.42032450000988,0,0.0,0,1,1000,num_1,0.4395111000048928,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
1,0,0.0,4.9,0,0,13,13,85,,,,,96.88747459999286,97.53834879997885,97.53834879997885,98.02281399996718,45,315,98.02281399996718,98.02281399996718,98.02281399996718,98.02281399996718,98.02281399996718,98.02281399996718,98.02281399996718,98.02281399996718,98.02281399996718,98.38898559997324,98.38898559997324,98.38898559997324,98.38898559997324,98.38898559997324,98.38898559997324,98.38898559997324,98.38898559997324,98.38898559997324,0,1,[0.0012194999726489186],[0.3676512999809347],98.38898559997324,98.58931609999854,0.0,98.58931609999854,0,0.0,0,1,1000,num_1,0.6537639999878593,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
1000,1,0.0,3.7,0,0,14,14,44,,,,,99.27327790000709,99.92399310000474,99.92399310000474,100.40843579999637,315,45,100.40843579999637,100.40843579999637,100.40843579999637,100.40843579999637,100.40843579999637,100.40843579999637,100.40843579999637,100.40843579999637,100.40843579999637,100.77444269997068,100.77444269997068,100.77444269997068,100.77444269997068,100.77444269997068,100.77444269997068,100.77444269997068,100.77444269997068,100.77444269997068,9,5,"[0.001247100008185953, 0.16682789998594671, 0.2169648000271991, 0.31639649998396635, 0.36627719999523833]","[0.1336876000277698, 0.20032350003020838, 0.250431300024502, 0.33342620002804324, 0.366279800015036]",100.77444269997068,100.974804700003,1000,100.974804700003,1000,1000,1000,1000,0,num_3,0.6530685999896377,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
1,0,6.1,0.0,1,0,15,15,13,,,,,101.65899009996792,102.30977539997548,102.30977539997548,102.81089059996884,45,315,102.81089059996884,102.81089059996884,102.81089059996884,102.81089059996884,102.81089059996884,102.81089059996884,102.81089059996884,102.81089059996884,102.81089059996884,103.16057070001261,103.16057070001261,103.16057070001261,103.16057070001261,103.16057070001261,103.16057070001261,103.16057070001261,103.16057070001261,103.16057070001261,3,3,"[0.0012807000312022865, 0.2668544999905862, 0.31714120000833645]","[0.24990420002723113, 0.2836615000269376, 0.3505216999910772]",103.16057070001261,103.36079890001565,0.0,103.36079890001565,0,0.0,0,1,1000,num_1,0.9232030999846756,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
1,0,0.0,0.0,0,0,16,16,64,,,,,104.31187279999722,104.96242110000458,104.96242110000458,105.44665830000304,45,45,105.44665830000304,105.44665830000304,105.44665830000304,105.44665830000304,105.44665830000304,105.44665830000304,105.44665830000304,105.44665830000304,105.44665830000304,105.81330109998817,105.81330109998817,105.81330109998817,105.81330109998817,105.81330109998817,105.81330109998817,105.81330109998817,105.81330109998817,105.81330109998817,23,0,,,105.81330109998817,106.01346689998172,0.0,106.01346689998172,0,0.0,0,1,1000,num_1,0.6142120999866165,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
1000,1,4.9,3.7,1,0,17,17,32,,,,,106.64733860001434,107.29814669996267,107.29814669996267,107.78247839998221,45,45,107.78247839998221,107.78247839998221,107.78247839998221,107.78247839998221,107.78247839998221,107.78247839998221,107.78247839998221,107.78247839998221,107.78247839998221,108.14890739996918,108.14890739996918,108.14890739996918,108.14890739996918,108.14890739996918,108.14890739996918,108.14890739996918,108.14890739996918,108.14890739996918,23,0,,,108.14890739996918,108.3504699000041,1000,108.3504699000041,1000,1000,1000,1000,0,num_3,0.8446635999716818,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
1,0,0.0,0.0,1,0,18,18,41,,,,,109.21656749997055,109.86726480000652,109.86726480000652,110.35178839997388,45,45,110.35178839997388,110.35178839997388,110.35178839997388,110.35178839997388,110.35178839997388,110.35178839997388,110.35178839997388,110.35178839997388,110.35178839997388,110.71799979999196,110.71799979999196,110.71799979999196,110.71799979999196,110.71799979999196,110.71799979999196,110.71799979999196,110.71799979999196,110.71799979999196,23,0,,,110.71799979999196,110.91824580001412,0.0,110.91824580001412,0,0.0,0,1,1000,num_1,0.8372648999793455,,28,3,2026-03-05_15h31.06.787,2026A_exp2,2022.2.4,59.94413206918887,
