validity,detectorcomp,contrastCW,contrastCCW,precueCWorCCW,block_80trials.thisRepN,block_80trials.thisTrialN,block_80trials.thisN,block_80trials.thisIndex,etRecord.started,etRecord.stopped,text.started,text.stopped,text_4.started,text_4.stopped,text_6.started,text_6.stopped,oriCW,oriCCW,roi_2.started,grating_UR.started,grating_UL.started,grating_LR.started,grating_LL.started,noise_UR.started,noise_UL.started,noise_LR.started,noise_LL.started,roi_2.stopped,grating_UR.stopped,grating_UL.stopped,grating_LR.stopped,grating_LL.stopped,noise_UR.stopped,noise_UL.stopped,noise_LR.stopped,noise_LL.stopped,outframe,roi_2.numLooks,roi_2.timesOn,roi_2.timesOff,text_2.started,text_2.stopped,probedcontrast,key_resp.started,respdetect,relevantContrast,correctDetect,TorFdetect,respCWorCCW,key_resp.keys,key_resp.rt,feedback_display_.started,participantNo,blockNo,date,expName,psychopyVersion,frameRate,
1000,1,3.7,4.9,1,0,0,0,44,5.45999500900507e-05,5.45999500900507e-05,314.63067300012335,316.6337053999305,316.6337053999305,317.26698220008984,317.26698220008984,317.78598770010285,45,45,317.78598770010285,317.78598770010285,317.78598770010285,317.78598770010285,317.78598770010285,317.78598770010285,317.78598770010285,317.78598770010285,317.78598770010285,318.1346281999722,318.1346281999722,318.1346281999722,318.1346281999722,318.1346281999722,318.1346281999722,318.1346281999722,318.1346281999722,318.1346281999722,23,0,,,318.1346281999722,318.3424100000411,1000,318.3424100000411,1000,1000,1000,1000,1,num_2,0.6839534998871386,,37,10,2026-03-13_18h23.09.358,2026A_exp2,2022.2.4,59.886837834052635,
1000,1,3.7,4.9,1,0,1,1,46,,,,,319.0520536999684,319.70245219999924,319.70245219999924,320.2039996001404,315,45,320.2039996001404,320.2039996001404,320.2039996001404,320.2039996001404,320.2039996001404,320.2039996001404,320.2039996001404,320.2039996001404,320.2039996001404,320.57076749997213,320.57076749997213,320.57076749997213,320.57076749997213,320.57076749997213,320.57076749997213,320.57076749997213,320.57076749997213,320.57076749997213,23,0,,,320.57076749997213,320.77222790010273,1000,320.77222790010273,1000,1000,1000,1000,1,num_2,0.35855060000903904,,37,10,2026-03-13_18h23.09.358,2026A_exp2,2022.2.4,59.886837834052635,
1,0,3.7,0.0,1,0,2,2,50,,,,,321.1544729999732,321.8050184000749,321.8050184000749,322.28930120007135,45,315,322.28930120007135,322.28930120007135,322.28930120007135,322.28930120007135,322.28930120007135,322.28930120007135,322.28930120007135,322.28930120007135,322.28930120007135,322.6558171999641,322.6558171999641,322.6558171999641,322.6558171999641,322.6558171999641,322.6558171999641,322.6558171999641,322.6558171999641,322.6558171999641,23,0,,,322.6558171999641,322.8559034001082,0.0,322.8559034001082,0,0.0,0,1,1000,num_1,1.0742350998334587,,37,10,2026-03-13_18h23.09.358,2026A_exp2,2022.2.4,59.886837834052635,
1000,1,0.0,0.0,1,0,3,3,12,,,,,323.9570877000224,324.607763200067,324.607763200067,325.09225520002656,315,45,325.09225520002656,325.09225520002656,325.09225520002656,325.09225520002656,325.09225520002656,325.09225520002656,325.09225520002656,325.09225520002656,325.09225520002656,325.45852550002746,325.45852550002746,325.45852550002746,325.45852550002746,325.45852550002746,325.45852550002746,325.45852550002746,325.45852550002746,325.45852550002746,23,0,,,325.45852550002746,325.660494599957,1000,325.660494599957,1000,1000,1000,1000,0,num_3,0.39037419972009957,,37,10,2026-03-13_18h23.09.358,2026A_exp2,2022.2.4,59.886837834052635,
1,0,3.7,6.1,0,0,4,4,55,,,,,326.0759368999861,326.7265314999968,326.7265314999968,327.22769720014185,315,45,327.22769720014185,327.22769720014185,327.22769720014185,327.22769720014185,327.22769720014185,327.22769720014185,327.22769720014185,327.22769720014185,327.22769720014185,327.5941077999305,327.5941077999305,327.5941077999305,327.5941077999305,327.5941077999305,327.5941077999305,327.5941077999305,327.5941077999305,327.5941077999305,23,0,,,327.5941077999305,327.79419920011424,3.7,327.79419920011424,0,3.7,1,0,1000,num_1,0.9203411997295916,,37,10,2026-03-13_18h23.09.358,2026A_exp2,2022.2.4,59.886837834052635,
1000,1,3.7,0.0,0,0,5,5,45,,,,,328.7450069000479,329.3957921001129,329.3957921001129,329.8968742999714,315,315,329.8968742999714,329.8968742999714,329.8968742999714,329.8968742999714,329.8968742999714,329.8968742999714,329.8968742999714,329.8968742999714,329.8968742999714,330.2467485999223,330.2467485999223,330.2467485999223,330.2467485999223,330.2467485999223,330.2467485999223,330.2467485999223,330.2467485999223,330.2467485999223,22,0,,,330.2467485999223,330.4488387000747,1000,330.46363410004415,1000,1000,1000,1000,0,num_3,0.39539580000564456,,37,10,2026-03-13_18h23.09.358,2026A_exp2,2022.2.4,59.886837834052635,
1000,1,0.0,4.9,1,0,6,6,59,,,,,330.88047380000353,331.53128889994696,331.53128889994696,332.0325056000147,45,45,332.0325056000147,332.0325056000147,332.0325056000147,332.0325056000147,332.0325056000147,332.0325056000147,332.0325056000147,332.0325056000147,332.0325056000147,332.3988854000345,332.3988854000345,332.3988854000345,332.3988854000345,332.3988854000345,332.3988854000345,332.3988854000345,332.3988854000345,332.3988854000345,23,0,,,332.3988854000345,332.6012995999772,1000,332.6012995999772,1000,1000,1000,1000,1,num_2,0.2490369000006467,,37,10,2026-03-13_18h23.09.358,2026A_exp2,2022.2.4,59.886837834052635,
1000,1,0.0,0.0,0,0,7,7,15,,,,,332.86611320008524,333.5165653000586,333.5165653000586,334.0176904001273,315,45,334.0176904001273,334.0176904001273,334.0176904001273,334.0176904001273,334.0176904001273,334.0176904001273,334.0176904001273,334.0176904001273,334.0176904001273,334.38414070010185,334.38414070010185,334.38414070010185,334.38414070010185,334.38414070010185,334.38414070010185,334.38414070010185,334.38414070010185,334.38414070010185,23,0,,,334.38414070010185,334.5860599000007,1000,334.5860599000007,1000,1000,1000,1000,0,num_3,0.16067429981194437,,37,10,2026-03-13_18h23.09.358,2026A_exp2,2022.2.4,59.886837834052635,
1,0,0.0,6.1,0,0,8,8,60,,,,,334.7678672000766,335.4184286000673,335.4184286000673,335.91961079998873,45,315,335.91961079998873,335.91961079998873,335.91961079998873,335.91961079998873,335.91961079998873,335.91961079998873,335.91961079998873,335.91961079998873,335.91961079998873,336.2860801999923,336.2860801999923,336.2860801999923,336.2860801999923,336.2860801999923,336.2860801999923,336.2860801999923,336.2860801999923,336.2860801999923,23,0,,,336.2860801999923,336.4863575999625,0.0,336.4863575999625,0,0.0,0,1,1000,num_1,0.9317967998795211,,37,10,2026-03-13_18h23.09.358,2026A_exp2,2022.2.4,59.886837834052635,
1000,1,4.9,6.1,0,0,9,9,20,,,,,337.43700490007177,338.0879820000846,338.0879820000846,338.5800854000263,315,45,338.5800854000263,338.5800854000263,338.5800854000263,338.5800854000263,338.5800854000263,338.5800854000263,338.5800854000263,338.5800854000263,338.5800854000263,338.93878110009246,338.93878110009246,338.93878110009246,338.93878110009246,338.93878110009246,338.93878110009246,338.93878110009246,338.93878110009246,338.93878110009246,23,0,,,338.93878110009246,339.14115660008974,1000,339.14115660008974,1000,1000,1000,1000,1,num_2,0.5652622999623418,,37,10,2026-03-13_18h23.09.358,2026A_exp2,2022.2.4,59.886837834052635,
