validity,detectorcomp,contrastCW,contrastCCW,precueCWorCCW,block_80trials.thisRepN,block_80trials.thisTrialN,block_80trials.thisN,block_80trials.thisIndex,etRecord.started,etRecord.stopped,text.started,text.stopped,text_4.started,text_4.stopped,text_6.started,text_6.stopped,oriCW,oriCCW,roi_2.started,grating_UR.started,grating_UL.started,grating_LR.started,grating_LL.started,noise_UR.started,noise_UL.started,noise_LR.started,noise_LL.started,roi_2.stopped,grating_UR.stopped,grating_UL.stopped,grating_LR.stopped,grating_LL.stopped,noise_UR.stopped,noise_UL.stopped,noise_LR.stopped,noise_LL.stopped,outframe,roi_2.numLooks,roi_2.timesOn,roi_2.timesOff,text_2.started,text_2.stopped,probedcontrast,key_resp.started,respdetect,relevantContrast,correctDetect,TorFdetect,respCWorCCW,key_resp.keys,key_resp.rt,feedback_display_.started,participantNo,blockNo,date,expName,psychopyVersion,frameRate,
1,0,4.9,4.9,0,0,0,0,63,5.719996988773346e-05,5.719996988773346e-05,52.189012499991804,54.193292700045276,54.193292700045276,54.825596300011966,54.825596300011966,55.34436069999356,45,315,55.34436069999356,55.34436069999356,55.34436069999356,55.34436069999356,55.34436069999356,55.34436069999356,55.34436069999356,55.34436069999356,55.34436069999356,55.69337789999554,55.69337789999554,55.69337789999554,55.69337789999554,55.69337789999554,55.69337789999554,55.69337789999554,55.69337789999554,55.69337789999554,0,1,[0.0009458999847993255],[0.3667011999641545],55.69337789999554,55.8935419000336,4.9,55.8935419000336,1,4.9,1,1,1000,num_4,0.8961195999872871,,27,11,2026-03-05_14h00.03.497,2026A_exp2,2022.2.4,59.91019461097872,
1000,1,4.9,3.7,1,0,1,1,67,,,,,56.81116020004265,57.46168450004188,57.46168450004188,57.96282230003271,45,315,57.96282230003271,57.96282230003271,57.96282230003271,57.96282230003271,57.96282230003271,57.96282230003271,57.96282230003271,57.96282230003271,57.96282230003271,58.32925270003034,58.32925270003034,58.32925270003034,58.32925270003034,58.32925270003034,58.32925270003034,58.32925270003034,58.32925270003034,58.32925270003034,23,0,,,58.32925270003034,58.53448820003541,1000,58.53448820003541,1000,1000,1000,1000,1,num_2,0.5275842000264674,,27,11,2026-03-05_14h00.03.497,2026A_exp2,2022.2.4,59.91019461097872,
1,0,0.0,6.1,0,0,2,2,5,,,,,59.08008790004533,59.73067890002858,59.73067890002858,60.231841600034386,45,315,60.231841600034386,60.231841600034386,60.231841600034386,60.231841600034386,60.231841600034386,60.231841600034386,60.231841600034386,60.231841600034386,60.231841600034386,60.59821440000087,60.59821440000087,60.59821440000087,60.59821440000087,60.59821440000087,60.59821440000087,60.59821440000087,60.59821440000087,60.59821440000087,23,0,,,60.59821440000087,60.79829330003122,0.0,60.79829330003122,0,0.0,0,1,1000,num_1,0.576090499991551,,27,11,2026-03-05_14h00.03.497,2026A_exp2,2022.2.4,59.91019461097872,
1000,1,0.0,0.0,1,0,3,3,47,,,,,61.39902790001361,62.049685000034515,62.049685000034515,62.53413990000263,45,45,62.53413990000263,62.53413990000263,62.53413990000263,62.53413990000263,62.53413990000263,62.53413990000263,62.53413990000263,62.53413990000263,62.53413990000263,62.90048370003933,62.90048370003933,62.90048370003933,62.90048370003933,62.90048370003933,62.90048370003933,62.90048370003933,62.90048370003933,62.90048370003933,23,0,,,62.90048370003933,63.10229549999349,1000,63.10229549999349,1000,1000,1000,1000,0,num_3,0.4317443000036292,,27,11,2026-03-05_14h00.03.497,2026A_exp2,2022.2.4,59.91019461097872,
1000,1,4.9,4.9,0,0,4,4,42,,,,,63.55134490004275,64.20164340001065,64.20164340001065,64.703047899995,45,315,64.703047899995,64.703047899995,64.703047899995,64.703047899995,64.703047899995,64.703047899995,64.703047899995,64.703047899995,64.703047899995,65.06944560003467,65.06944560003467,65.06944560003467,65.06944560003467,65.06944560003467,65.06944560003467,65.06944560003467,65.06944560003467,65.06944560003467,23,0,,,65.06944560003467,65.27130140003283,1000,65.27130140003283,1000,1000,1000,1000,0,num_3,0.477626700012479,,27,11,2026-03-05_14h00.03.497,2026A_exp2,2022.2.4,59.91019461097872,
1,0,0.0,4.9,0,0,5,5,71,,,,,65.77000170003157,66.42060630000196,66.42060630000196,66.92187230003765,45,45,66.92187230003765,66.92187230003765,66.92187230003765,66.92187230003765,66.92187230003765,66.92187230003765,66.92187230003765,66.92187230003765,66.92187230003765,67.2715562999947,67.2715562999947,67.2715562999947,67.2715562999947,67.2715562999947,67.2715562999947,67.2715562999947,67.2715562999947,67.2715562999947,22,0,,,67.2715562999947,67.47183510003379,0.0,67.48844590003137,0,0.0,0,1,1000,num_1,0.5324951999937184,,27,11,2026-03-05_14h00.03.497,2026A_exp2,2022.2.4,59.91019461097872,
1000,1,3.7,6.1,0,0,6,6,28,,,,,68.03882150002755,68.6896953000105,68.6896953000105,69.17403260001447,315,45,69.17403260001447,69.17403260001447,69.17403260001447,69.17403260001447,69.17403260001447,69.17403260001447,69.17403260001447,69.17403260001447,69.17403260001447,69.5405141999945,69.5405141999945,69.5405141999945,69.5405141999945,69.5405141999945,69.5405141999945,69.5405141999945,69.5405141999945,69.5405141999945,23,0,,,69.5405141999945,69.74256620003143,1000,69.74256620003143,1000,1000,1000,1000,1,num_2,0.4230333000305109,,27,11,2026-03-05_14h00.03.497,2026A_exp2,2022.2.4,59.91019461097872,
1,0,4.9,6.1,0,0,7,7,15,,,,,70.19105459999992,70.84374610002851,70.84374610002851,71.34293360001175,45,315,71.34293360001175,71.34293360001175,71.34293360001175,71.34293360001175,71.34293360001175,71.34293360001175,71.34293360001175,71.34293360001175,71.34293360001175,71.69266840000637,71.69266840000637,71.69266840000637,71.69266840000637,71.69266840000637,71.69266840000637,71.69266840000637,71.69266840000637,71.69266840000637,22,0,,,71.69266840000637,71.89272840000922,4.9,71.90943200001493,0,4.9,1,0,1000,num_1,0.552216199983377,,27,11,2026-03-05_14h00.03.497,2026A_exp2,2022.2.4,59.91019461097872,
1,0,4.9,0.0,1,0,8,8,6,,,,,72.49339040002087,73.14380800002255,73.14380800002255,73.62866170000052,315,315,73.62866170000052,73.62866170000052,73.62866170000052,73.62866170000052,73.62866170000052,73.62866170000052,73.62866170000052,73.62866170000052,73.62866170000052,73.99464640003862,73.99464640003862,73.99464640003862,73.99464640003862,73.99464640003862,73.99464640003862,73.99464640003862,73.99464640003862,73.99464640003862,23,0,,,73.99464640003862,74.19603819999611,0.0,74.19603819999611,0,0.0,0,1,1000,num_1,0.5051436999929138,,27,11,2026-03-05_14h00.03.497,2026A_exp2,2022.2.4,59.91019461097872,
1000,1,0.0,3.7,1,0,9,9,80,,,,,74.72881950001465,75.36334400001215,75.36334400001215,75.86397960002068,315,45,75.86397960002068,75.86397960002068,75.86397960002068,75.86397960002068,75.86397960002068,75.86397960002068,75.86397960002068,75.86397960002068,75.86397960002068,76.2313492000103,76.2313492000103,76.2313492000103,76.2313492000103,76.2313492000103,76.2313492000103,76.2313492000103,76.2313492000103,76.2313492000103,21,1,[0.06786319997627288],[0.10039219999453053],76.2313492000103,76.43105740001192,1000,76.43105740001192,1000,1000,1000,1000,1,num_2,0.5181236999924295,,27,11,2026-03-05_14h00.03.497,2026A_exp2,2022.2.4,59.91019461097872,
