validity,detectorcomp,contrastCW,contrastCCW,precueCWorCCW,block_80trials.thisRepN,block_80trials.thisTrialN,block_80trials.thisN,block_80trials.thisIndex,etRecord.started,etRecord.stopped,text.started,text.stopped,text_4.started,text_4.stopped,text_6.started,text_6.stopped,oriCW,oriCCW,roi_2.started,grating_UR.started,grating_UL.started,grating_LR.started,grating_LL.started,noise_UR.started,noise_UL.started,noise_LR.started,noise_LL.started,roi_2.stopped,grating_UR.stopped,grating_UL.stopped,grating_LR.stopped,grating_LL.stopped,noise_UR.stopped,noise_UL.stopped,noise_LR.stopped,noise_LL.stopped,outframe,roi_2.numLooks,roi_2.timesOn,roi_2.timesOff,text_2.started,text_2.stopped,probedcontrast,key_resp.started,respdetect,relevantContrast,correctDetect,TorFdetect,respCWorCCW,key_resp.keys,key_resp.rt,feedback_display_.started,participantNo,blockNo,date,expName,psychopyVersion,frameRate,
1000,1,0.0,3.7,0,0,0,0,63,6.470002699643373e-05,6.470002699643373e-05,53.83813879999798,55.840923799958546,55.840923799958546,56.474432299961336,56.474432299961336,56.993456900003366,45,315,56.993456900003366,56.993456900003366,56.993456900003366,56.993456900003366,56.993456900003366,56.993456900003366,56.993456900003366,56.993456900003366,56.993456900003366,57.34202669997467,57.34202669997467,57.34202669997467,57.34202669997467,57.34202669997467,57.34202669997467,57.34202669997467,57.34202669997467,57.34202669997467,0,1,[0.0009194000158458948],[0.3676376999937929],57.34202669997467,57.54940689995419,1000,57.54940689995419,1000,1000,1000,1000,1,num_2,0.508514599991031,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
1000,1,0.0,0.0,1,0,1,1,55,,,,,58.07636069995351,58.72676099999808,58.72676099999808,59.21120609994978,45,45,59.21120609994978,59.21120609994978,59.21120609994978,59.21120609994978,59.21120609994978,59.21120609994978,59.21120609994978,59.21120609994978,59.21120609994978,59.57763929996872,59.57763929996872,59.57763929996872,59.57763929996872,59.57763929996872,59.57763929996872,59.57763929996872,59.57763929996872,59.57763929996872,1,1,[0.01738239999394864],[0.36690229998202994],59.57763929996872,59.779850899998564,1000,59.779850899998564,1000,1000,1000,1000,0,num_3,0.374013599997852,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
1000,1,0.0,4.9,0,0,2,2,0,,,,,60.178296600002795,60.828917199978605,60.828917199978605,61.32989850000013,315,315,61.32989850000013,61.32989850000013,61.32989850000013,61.32989850000013,61.32989850000013,61.32989850000013,61.32989850000013,61.32989850000013,61.32989850000013,61.67970519996015,61.67970519996015,61.67970519996015,61.67970519996015,61.67970519996015,61.67970519996015,61.67970519996015,61.67970519996015,61.67970519996015,0,1,[0.0012553000124171376],[0.3504612999968231],61.67970519996015,61.88154739997117,1000,61.88154739997117,1000,1000,1000,1000,1,num_2,0.4159832000150345,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
1000,1,4.9,0.0,0,0,3,3,50,,,,,62.313722599996254,62.964370400004555,62.964370400004555,63.46538839995628,315,45,63.46538839995628,63.46538839995628,63.46538839995628,63.46538839995628,63.46538839995628,63.46538839995628,63.46538839995628,63.46538839995628,63.46538839995628,63.83167779998621,63.83167779998621,63.83167779998621,63.83167779998621,63.83167779998621,63.83167779998621,63.83167779998621,63.83167779998621,63.83167779998621,0,1,[0.0012944999616593122],[0.3672580999555066],63.83167779998621,64.03456249996088,1000,64.03456249996088,1000,1000,1000,1000,0,num_3,0.3594846000196412,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
1000,1,0.0,0.0,0,0,4,4,89,,,,,64.41591179999523,65.0664690999547,65.0664690999547,65.56753389997175,315,45,65.56753389997175,65.56753389997175,65.56753389997175,65.56753389997175,65.56753389997175,65.56753389997175,65.56753389997175,65.56753389997175,65.56753389997175,65.93397289997665,65.93397289997665,65.93397289997665,65.93397289997665,65.93397289997665,65.93397289997665,65.93397289997665,65.93397289997665,65.93397289997665,1,2,"[0.001269600004889071, 0.23363839997909963]","[0.21695380000164732, 0.3667757000075653]",65.93397289997665,66.13585289998446,1000,66.13585289998446,1000,1000,1000,1000,1,num_2,0.5771191999665461,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
1000,1,4.9,6.1,0,0,5,5,36,,,,,66.7348362999619,67.3854703999823,67.3854703999823,67.8698181999498,45,315,67.8698181999498,67.8698181999498,67.8698181999498,67.8698181999498,67.8698181999498,67.8698181999498,67.8698181999498,67.8698181999498,67.8698181999498,68.23650709999492,68.23650709999492,68.23650709999492,68.23650709999492,68.23650709999492,68.23650709999492,68.23650709999492,68.23650709999492,68.23650709999492,4,3,"[0.0009361000265926123, 0.20050789997912943, 0.30060379998758435]","[0.18388349999440834, 0.2838836999726482, 0.3509722999879159]",68.23650709999492,68.43816459999653,1000,68.45326129999012,1000,1000,1000,1000,1,num_2,0.6353548999759369,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
1000,1,3.7,3.7,0,0,6,6,59,,,,,69.10371519997716,69.75440309999976,69.75440309999976,70.25549339997815,315,45,70.25549339997815,70.25549339997815,70.25549339997815,70.25549339997815,70.25549339997815,70.25549339997815,70.25549339997815,70.25549339997815,70.25549339997815,70.62202249997063,70.62202249997063,70.62202249997063,70.62202249997063,70.62202249997063,70.62202249997063,70.62202249997063,70.62202249997063,70.62202249997063,23,0,,,70.62202249997063,70.82391969999298,1000,70.82391969999298,1000,1000,1000,1000,0,num_3,0.42608550004661083,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
1000,1,0.0,3.7,1,0,7,7,88,,,,,71.27245539997239,71.92298779997509,71.92298779997509,72.42447440000251,45,45,72.42447440000251,72.42447440000251,72.42447440000251,72.42447440000251,72.42447440000251,72.42447440000251,72.42447440000251,72.42447440000251,72.42447440000251,72.79086239996832,72.79086239996832,72.79086239996832,72.79086239996832,72.79086239996832,72.79086239996832,72.79086239996832,72.79086239996832,72.79086239996832,23,0,,,72.79086239996832,72.99321839999175,1000,72.99321839999175,1000,1000,1000,1000,1,num_2,0.4082329999655485,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
1000,1,0.0,0.0,0,0,8,8,65,,,,,73.4247377999709,74.07550509995781,74.07550509995781,74.57643179997103,315,315,74.57643179997103,74.57643179997103,74.57643179997103,74.57643179997103,74.57643179997103,74.57643179997103,74.57643179997103,74.57643179997103,74.57643179997103,74.92628959997091,74.92628959997091,74.92628959997091,74.92628959997091,74.92628959997091,74.92628959997091,74.92628959997091,74.92628959997091,74.92628959997091,22,0,,,74.92628959997091,75.12904999998864,1000,75.14317120000487,1000,1000,1000,1000,1,num_2,0.40188110002782196,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
0,0,3.7,0.0,1,0,9,9,1,,,,,75.56019509996986,76.2108440999873,76.2108440999873,76.71197780000512,45,45,76.71197780000512,76.71197780000512,76.71197780000512,76.71197780000512,76.71197780000512,76.71197780000512,76.71197780000512,76.71197780000512,76.71197780000512,77.07835999998497,77.07835999998497,77.07835999998497,77.07835999998497,77.07835999998497,77.07835999998497,77.07835999998497,77.07835999998497,77.07835999998497,23,0,,,77.07835999998497,77.27852189994883,3.7,77.27852189994883,1,3.7,1,1,1000,num_4,0.9955897000036202,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
1,0,0.0,0.0,1,0,10,10,31,,,,,78.29616729996633,78.94695769995451,78.94695769995451,79.43127369997092,315,45,79.43127369997092,79.43127369997092,79.43127369997092,79.43127369997092,79.43127369997092,79.43127369997092,79.43127369997092,79.43127369997092,79.43127369997092,79.79788420000114,79.79788420000114,79.79788420000114,79.79788420000114,79.79788420000114,79.79788420000114,79.79788420000114,79.79788420000114,79.79788420000114,23,0,,,79.79788420000114,79.99800139997387,0.0,79.99800139997387,0,0.0,0,1,1000,num_1,0.6037463000393473,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
1000,1,0.0,0.0,0,0,11,11,62,,,,,80.63187969999854,81.28261609998299,81.28261609998299,81.76704529998824,45,315,81.76704529998824,81.76704529998824,81.76704529998824,81.76704529998824,81.76704529998824,81.76704529998824,81.76704529998824,81.76704529998824,81.76704529998824,82.13350929995067,82.13350929995067,82.13350929995067,82.13350929995067,82.13350929995067,82.13350929995067,82.13350929995067,82.13350929995067,82.13350929995067,0,1,[0.0012147999950684607],[0.36715449998155236],82.13350929995067,82.33534109999891,1000,82.33534109999891,1000,1000,1000,1000,1,num_2,0.4658771999529563,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
1000,1,4.9,0.0,1,0,12,12,12,,,,,82.81789309997112,83.46818899997743,83.46818899997743,83.96910769998794,45,45,83.96910769998794,83.96910769998794,83.96910769998794,83.96910769998794,83.96910769998794,83.96910769998794,83.96910769998794,83.96910769998794,83.96910769998794,84.33544569998048,84.33544569998048,84.33544569998048,84.33544569998048,84.33544569998048,84.33544569998048,84.33544569998048,84.33544569998048,84.33544569998048,23,0,,,84.33544569998048,84.53637839999283,1000,84.53637839999283,1000,1000,1000,1000,0,num_3,0.6644585999893025,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
1,0,0.0,0.0,1,0,13,13,38,,,,,85.21976019995054,85.87062679999508,85.87062679999508,86.37168609997025,45,45,86.37168609997025,86.37168609997025,86.37168609997025,86.37168609997025,86.37168609997025,86.37168609997025,86.37168609997025,86.37168609997025,86.37168609997025,86.7381061000051,86.7381061000051,86.7381061000051,86.7381061000051,86.7381061000051,86.7381061000051,86.7381061000051,86.7381061000051,86.7381061000051,23,0,,,86.7381061000051,86.95285760000115,0.0,86.95285760000115,1,0.0,0,0,1000,num_4,0.8012736999662593,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
0,0,6.1,0.0,1,0,14,14,25,,,,,87.77225969999563,88.42278019996593,88.42278019996593,88.9322899999679,315,45,88.9322899999679,88.9322899999679,88.9322899999679,88.9322899999679,88.9322899999679,88.9322899999679,88.9322899999679,88.9322899999679,88.9322899999679,89.29064629995264,89.29064629995264,89.29064629995264,89.29064629995264,89.29064629995264,89.29064629995264,89.29064629995264,89.29064629995264,89.29064629995264,23,0,,,89.29064629995264,89.49085069994908,6.1,89.49085069994908,1,6.1,1,1,1000,num_4,0.8705078000202775,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
1000,1,0.0,0.0,0,0,15,15,64,,,,,90.39150480000535,91.02561029995559,91.02561029995559,91.5268280999735,315,45,91.5268280999735,91.5268280999735,91.5268280999735,91.5268280999735,91.5268280999735,91.5268280999735,91.5268280999735,91.5268280999735,91.5268280999735,91.89328379998915,91.89328379998915,91.89328379998915,91.89328379998915,91.89328379998915,91.89328379998915,91.89328379998915,91.89328379998915,91.89328379998915,23,0,,,91.89328379998915,92.09515569999348,1000,92.09515569999348,1000,1000,1000,1000,1,num_2,0.5220539000001736,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
0,0,6.1,0.0,0,0,16,16,41,,,,,92.64409319998231,93.29851160000544,93.29851160000544,93.77888379996875,315,45,93.77888379996875,93.77888379996875,93.77888379996875,93.77888379996875,93.77888379996875,93.77888379996875,93.77888379996875,93.77888379996875,93.77888379996875,94.14504360000137,94.14504360000137,94.14504360000137,94.14504360000137,94.14504360000137,94.14504360000137,94.14504360000137,94.14504360000137,94.14504360000137,23,0,,,94.14504360000137,94.34557369997492,0.0,94.34557369997492,0,0.0,0,1,1000,num_1,0.5996615000185557,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
0,0,6.1,3.7,0,0,17,17,49,,,,,94.9630147999851,95.61955089995172,95.61955089995172,96.11485239997273,315,315,96.11485239997273,96.11485239997273,96.11485239997273,96.11485239997273,96.11485239997273,96.11485239997273,96.11485239997273,96.11485239997273,96.11485239997273,96.48112389998278,96.48112389998278,96.48112389998278,96.48112389998278,96.48112389998278,96.48112389998278,96.48112389998278,96.48112389998278,96.48112389998278,23,0,,,96.48112389998278,96.68143449997297,3.7,96.68143449997297,0,3.7,1,0,1000,num_1,0.6642816999810748,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
1000,1,0.0,4.9,0,0,18,18,8,,,,,97.36560809996445,98.02432629995747,98.02432629995747,98.51835059997393,315,45,98.51835059997393,98.51835059997393,98.51835059997393,98.51835059997393,98.51835059997393,98.51835059997393,98.51835059997393,98.51835059997393,98.51835059997393,98.88337189995218,98.88337189995218,98.88337189995218,98.88337189995218,98.88337189995218,98.88337189995218,98.88337189995218,98.88337189995218,98.88337189995218,23,0,,,98.88337189995218,99.08568979997654,1000,99.08568979997654,1000,1000,1000,1000,1,num_2,0.46041470003547147,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
1000,1,0.0,6.1,1,0,19,19,13,,,,,99.56744039995829,100.21817039995221,100.21817039995221,100.71923539997078,45,315,100.71923539997078,100.71923539997078,100.71923539997078,100.71923539997078,100.71923539997078,100.71923539997078,100.71923539997078,100.71923539997078,100.71923539997078,101.08581369998865,101.08581369998865,101.08581369998865,101.08581369998865,101.08581369998865,101.08581369998865,101.08581369998865,101.08581369998865,101.08581369998865,23,0,,,101.08581369998865,101.28791209997144,1000,101.28791209997144,1000,1000,1000,1000,1,num_2,0.43345370003953576,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
0,0,6.1,0.0,1,0,20,20,52,,,,,101.73638369998662,102.38710769999307,102.38710769999307,102.88792859995738,315,45,102.88792859995738,102.88792859995738,102.88792859995738,102.88792859995738,102.88792859995738,102.88792859995738,102.88792859995738,102.88792859995738,102.88792859995738,103.25464800000191,103.25464800000191,103.25464800000191,103.25464800000191,103.25464800000191,103.25464800000191,103.25464800000191,103.25464800000191,103.25464800000191,23,0,,,103.25464800000191,103.46796330000507,6.1,103.46796330000507,1,6.1,1,1,1000,num_4,0.8302206000080332,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
1000,1,4.9,6.1,1,0,21,21,5,,,,,104.32230010000058,104.97286239999812,104.97286239999812,105.48374169995077,315,315,105.48374169995077,105.48374169995077,105.48374169995077,105.48374169995077,105.48374169995077,105.48374169995077,105.48374169995077,105.48374169995077,105.48374169995077,105.8403330000001,105.8403330000001,105.8403330000001,105.8403330000001,105.8403330000001,105.8403330000001,105.8403330000001,105.8403330000001,105.8403330000001,0,1,[0.0034946000087074935],[0.3651265000225976],105.8403330000001,106.04324509995058,1000,106.04324509995058,1000,1000,1000,1000,1,num_2,0.4134699000278488,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
1000,1,3.7,0.0,0,0,22,22,39,,,,,106.47471330000553,107.12511999998242,107.12511999998242,107.60949619999155,315,315,107.60949619999155,107.60949619999155,107.60949619999155,107.60949619999155,107.60949619999155,107.60949619999155,107.60949619999155,107.60949619999155,107.60949619999155,107.97583889996167,107.97583889996167,107.97583889996167,107.97583889996167,107.97583889996167,107.97583889996167,107.97583889996167,107.97583889996167,107.97583889996167,0,1,[0.001118200016207993],[0.3673956000129692],107.97583889996167,108.17823149997275,1000,108.17823149997275,1000,1000,1000,1000,0,num_3,0.6388045999919996,,27,5,2026-03-05_13h30.46.403,2026A_exp2,2022.2.4,60.02119948837275,
