contrast,ori,side,precue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,fix2.started,precue_2.started,precue_2.stopped,left_grating.started,right_grating.started,noise_left2.started,noise_right2.started,fix1.stopped,fix2.stopped,left_grating.stopped,right_grating.stopped,noise_left2.stopped,noise_right2.stopped,key_resp.started,fix1_2.started,fix2_2.started,key_resp.keys,key_resp.rt,key_resp_2.started,break_text_2.started,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
39.2,45,1,1,0,29,29,61,88.50256429985166,88.50256429985166,89.00279900012538,89.06945089995861,89.11990710021928,89.11990710021928,89.11990710021928,89.11990710021928,89.16973139997572,89.16973139997572,89.16973139997572,89.16973139997572,89.16973139997572,89.16973139997572,89.16973139997572,89.16973139997572,89.16973139997572,right,0.5134208002127707,89.70313110016286,89.70313110016286,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
35.3,45,1,1,0,30,30,60,89.70313110016286,89.70313110016286,90.20406999997795,90.27069910010323,90.32107149995863,90.32107149995863,90.32107149995863,90.32107149995863,90.37080070003867,90.37080070003867,90.37080070003867,90.37080070003867,90.37080070003867,90.37080070003867,90.37080070003867,90.37080070003867,90.37080070003867,right,0.43230529967695475,90.8212407999672,90.8212407999672,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
35.3,315,-1,0,0,31,31,15,90.8212407999672,90.8212407999672,91.32176920026541,91.38837679987773,91.4387981002219,91.4387981002219,91.4387981002219,91.4387981002219,91.48856500023976,91.48856500023976,91.48856500023976,91.48856500023976,91.48856500023976,91.48856500023976,91.48856500023976,91.48856500023976,91.48856500023976,right,0.41856420040130615,91.939092699904,91.939092699904,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
12.1,315,-1,0,0,32,32,9,91.939092699904,91.939092699904,92.43954430008307,92.5061782002449,92.5566360000521,92.5566360000521,92.5566360000521,92.5566360000521,92.60640399996191,92.60640399996191,92.60640399996191,92.60640399996191,92.60640399996191,92.60640399996191,92.60640399996191,92.60640399996191,92.60640399996191,right,0.38195120031014085,93.00678479997441,93.00678479997441,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
15.7,315,-1,1,0,33,33,46,93.00678479997441,93.00678479997441,93.50743150012568,93.57407510001212,93.6242992002517,93.6242992002517,93.6242992002517,93.6242992002517,93.67386629991233,93.67386629991233,93.67386629991233,93.67386629991233,93.67386629991233,93.67386629991233,93.67386629991233,93.67386629991233,93.67386629991233,right,0.369414699729532,94.07454290008172,94.07454290008172,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
12.1,315,-1,-1,0,34,34,81,94.07454290008172,94.07454290008172,94.57515490008518,94.64185999985784,94.69216160010546,94.69216160010546,94.69216160010546,94.69216160010546,94.7418507002294,94.7418507002294,94.7418507002294,94.7418507002294,94.7418507002294,94.7418507002294,94.7418507002294,94.7418507002294,94.7418507002294,right,0.3741142004728317,95.14207790000364,95.14207790000364,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
19.6,315,1,1,0,35,35,65,95.14207790000364,95.14207790000364,95.64275259990245,95.70944829983637,95.75946049997583,95.75946049997583,95.75946049997583,95.75946049997583,95.80954129993916,95.80954129993916,95.80954129993916,95.80954129993916,95.80954129993916,95.80954129993916,95.80954129993916,95.80954129993916,95.80954129993916,left,0.48216640017926693,96.31022810004652,96.31022810004652,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
22.7,315,-1,-1,0,36,36,84,96.31022810004652,96.31022810004652,96.81075049983338,96.8773503000848,96.92763980012387,96.92763980012387,96.92763980012387,96.92763980012387,96.9772246000357,96.9772246000357,96.9772246000357,96.9772246000357,96.9772246000357,96.9772246000357,96.9772246000357,96.9772246000357,96.9772246000357,right,0.4419879000633955,97.44449440017343,97.44449440017343,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
39.2,315,1,1,0,37,37,70,97.44449440017343,97.44449440017343,97.94518070016056,98.01191159989685,98.06219620024785,98.06219620024785,98.06219620024785,98.06219620024785,98.11173480004072,98.11173480004072,98.11173480004072,98.11173480004072,98.11173480004072,98.11173480004072,98.11173480004072,98.11173480004072,98.11173480004072,right,0.37220630003139377,98.51225750008598,98.51225750008598,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
35.3,315,1,-1,0,38,38,105,98.51225750008598,98.51225750008598,99.01254530018196,99.07942590024322,99.12963869981468,99.12963869981468,99.12963869981468,99.12963869981468,99.179571100045,99.179571100045,99.179571100045,99.179571100045,99.179571100045,99.179571100045,99.179571100045,99.179571100045,99.179571100045,right,0.5436187000013888,99.746828999836,99.746828999836,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
22.7,45,1,0,0,39,39,21,99.746828999836,99.746828999836,100.24733179993927,100.31401430023834,100.36430180026218,100.36430180026218,100.36430180026218,100.36430180026218,100.41401730012149,100.41401730012149,100.41401730012149,100.41401730012149,100.41401730012149,100.41401730012149,100.41401730012149,100.41401730012149,100.41401730012149,right,0.8621721002273262,101.3047905000858,101.3047905000858,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
25.5,45,-1,0,0,40,40,4,101.3047905000858,101.3047905000858,101.79902110015973,101.86575039988384,101.91605630004779,101.91605630004779,101.91605630004779,101.91605630004779,101.9653949001804,101.9653949001804,101.9653949001804,101.9653949001804,101.9653949001804,101.9653949001804,101.98211240023375,101.98211240023375,101.98211240023375,right,0.38213530043140054,102.38286500005051,102.38286500005051,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
19.6,45,1,0,0,41,41,20,102.38286500005051,102.38286500005051,102.88331620022655,102.95003340020776,103.00024620024487,103.00024620024487,103.00024620024487,103.00024620024487,103.05010929983109,103.05010929983109,103.05010929983109,103.05010929983109,103.05010929983109,103.05010929983109,103.05010929983109,103.05010929983109,103.05010929983109,left,0.44944720016792417,103.51723180012777,103.51723180012777,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
42.7,315,-1,-1,0,42,42,89,103.51723180012777,103.51723180012777,104.01749779982492,104.08448470011353,104.13476550020278,104.13476550020278,104.13476550020278,104.13476550020278,104.18461829982698,104.18461829982698,104.18461829982698,104.18461829982698,104.18461829982698,104.18461829982698,104.18461829982698,104.18461829982698,104.18461829982698,right,0.5550036001950502,104.76849769987166,104.76849769987166,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
19.6,315,-1,-1,0,43,43,83,104.76849769987166,104.76849769987166,105.26901490008458,105.33579869987443,105.38615070004016,105.38615070004016,105.38615070004016,105.38615070004016,105.43586990004405,105.43586990004405,105.43586990004405,105.43586990004405,105.43586990004405,105.43586990004405,105.43586990004405,105.43586990004405,105.43586990004405,right,0.3840939002111554,105.83630830002949,105.83630830002949,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
35.3,315,-1,-1,0,44,44,87,105.83630830002949,105.83630830002949,106.33652220014483,106.4032263001427,106.4541325001046,106.4541325001046,106.4541325001046,106.4541325001046,106.50338630005717,106.50338630005717,106.50338630005717,106.50338630005717,106.50338630005717,106.50338630005717,106.50338630005717,106.50338630005717,106.50338630005717,right,0.40371849993243814,106.93705340009183,106.93705340009183,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
15.7,315,1,1,0,45,45,64,106.93705340009183,106.93705340009183,107.4376015001908,107.50429059984162,107.55461819982156,107.55461819982156,107.55461819982156,107.55461819982156,107.60521969990805,107.60521969990805,107.60521969990805,107.60521969990805,107.60521969990805,107.60521969990805,107.60521969990805,107.60521969990805,107.60521969990805,left,0.37377909990027547,108.00481150019914,108.00481150019914,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
25.5,315,1,-1,0,46,46,103,108.00481150019914,108.00481150019914,108.50533670000732,108.57203610008582,108.62243890017271,108.62243890017271,108.62243890017271,108.62243890017271,108.67213639989495,108.67213639989495,108.67213639989495,108.67213639989495,108.67213639989495,108.67213639989495,108.67213639989495,108.67213639989495,108.67213639989495,left,0.4754003002308309,109.17264300026,109.17264300026,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
25.5,45,1,1,0,47,47,58,109.17264300026,109.17264300026,109.67312890011817,109.73986069997773,109.79017690010369,109.79017690010369,109.79017690010369,109.79017690010369,109.8399967001751,109.8399967001751,109.8399967001751,109.8399967001751,109.8399967001751,109.8399967001751,109.8399967001751,109.8399967001751,109.8399967001751,left,0.4917819001711905,110.35716059990227,110.35716059990227,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
39.2,45,1,0,0,48,48,25,110.35716059990227,110.35716059990227,110.85767039982602,110.92440629983321,110.97472209995613,110.97472209995613,110.97472209995613,110.97472209995613,111.0244932002388,111.0244932002388,111.0244932002388,111.0244932002388,111.0244932002388,111.0244932002388,111.0244932002388,111.0244932002388,111.0244932002388,left,0.5146659002639353,111.55835050018504,111.55835050018504,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
15.7,45,-1,1,0,49,49,37,111.55835050018504,111.55835050018504,112.05889020022005,112.1255827001296,112.17597910016775,112.17597910016775,112.17597910016775,112.17597910016775,112.22569580003619,112.22569580003619,112.22569580003619,112.22569580003619,112.22569580003619,112.22569580003619,112.22569580003619,112.22569580003619,112.22569580003619,right,0.297921699937433,112.54280570009723,112.54280570009723,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
12.1,45,1,-1,0,50,50,90,112.54280570009723,112.54280570009723,113.04347989987582,113.1102868001908,113.16062480024993,113.16062480024993,113.16062480024993,113.16062480024993,113.21040070010349,113.21040070010349,113.21040070010349,113.21040070010349,113.21040070010349,113.21040070010349,113.21040070010349,113.21040070010349,113.21040070010349,left,0.3379255998879671,113.57729700021446,113.57729700021446,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
29.4,315,-1,1,0,51,51,50,113.57729700021446,113.57729700021446,114.0778655000031,114.14464979991317,114.19492099992931,114.19492099992931,114.19492099992931,114.19492099992931,114.24468939984217,114.24468939984217,114.24468939984217,114.24468939984217,114.24468939984217,114.24468939984217,114.24468939984217,114.24468939984217,114.24468939984217,left,0.35953349992632866,114.62857409985736,114.62857409985736,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
12.1,45,1,1,0,52,52,54,114.62857409985736,114.62857409985736,115.12892059981823,115.19557520002127,115.24596370011568,115.24596370011568,115.24596370011568,115.24596370011568,115.29553500004113,115.29553500004113,115.29553500004113,115.29553500004113,115.29553500004113,115.29553500004113,115.29553500004113,115.29553500004113,115.29553500004113,left,0.39543749997392297,115.71251800004393,115.71251800004393,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
39.2,315,-1,1,0,53,53,52,115.71251800004393,115.71251800004393,116.21300620026886,116.27968720020726,116.32999260025099,116.32999260025099,116.32999260025099,116.32999260025099,116.37978539988399,116.37978539988399,116.37978539988399,116.37978539988399,116.37978539988399,116.37978539988399,116.37978539988399,116.37978539988399,116.37978539988399,left,0.5035017002373934,116.91400470025837,116.91400470025837,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
19.6,45,1,1,0,54,54,56,116.91400470025837,116.91400470025837,117.4146682000719,117.4812261001207,117.53157250024378,117.53157250024378,117.53157250024378,117.53157250024378,117.5813116999343,117.5813116999343,117.5813116999343,117.5813116999343,117.5813116999343,117.5813116999343,117.5813116999343,117.5813116999343,117.5813116999343,left,0.36676080012694,117.96510750008747,117.96510750008747,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
29.4,315,1,-1,0,55,55,104,117.96510750008747,117.96510750008747,118.46547489985824,118.53199730021879,118.58258489985019,118.58258489985019,118.58258489985019,118.58258489985019,118.63239239994437,118.63239239994437,118.63239239994437,118.63239239994437,118.63239239994437,118.63239239994437,118.63239239994437,118.63239239994437,118.63239239994437,left,0.38806110015138984,119.04945260006934,119.04945260006934,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
19.6,315,-1,1,0,56,56,47,119.04945260006934,119.04945260006934,119.54998240014538,119.61660340009257,119.66697939997539,119.66697939997539,119.66697939997539,119.66697939997539,119.71678879996762,119.71678879996762,119.71678879996762,119.71678879996762,119.71678879996762,119.71678879996762,119.71678879996762,119.71678879996762,119.71678879996762,right,0.3510706005617976,120.10034930007532,120.10034930007532,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
12.1,315,1,0,0,57,57,27,120.10034930007532,120.10034930007532,120.60072749992833,120.667733900249,120.71813730010763,120.71813730010763,120.71813730010763,120.71813730010763,120.76797690009698,120.76797690009698,120.76797690009698,120.76797690009698,120.76797690009698,120.76797690009698,120.76797690009698,120.76797690009698,120.76797690009698,left,0.3806118001230061,121.16835580021143,121.16835580021143,None,,2,001,2025-12-16_13h00.36.463,2025C_exp1_comp,2022.2.4,59.77715086618489,
