contrast,ori,side,precue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,fix2.started,precue_2.started,precue_2.stopped,left_grating.started,right_grating.started,noise_left2.started,noise_right2.started,fix1.stopped,fix2.stopped,left_grating.stopped,right_grating.stopped,noise_left2.stopped,noise_right2.stopped,key_resp.started,fix1_2.started,fix2_2.started,key_resp.keys,key_resp.rt,key_resp_2.started,break_text_2.started,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
12.1,45,-1,0,0,0,0,0,24.647797200013883,24.647797200013883,25.12507910002023,25.191738400026225,25.261403699987568,25.261403699987568,25.261403699987568,25.261403699987568,25.291589200031012,25.291589200031012,25.291589200031012,25.291589200031012,25.291589200031012,25.291589200031012,25.30830050003715,25.30830050003715,25.30830050003715,right,0.9998625000007451,26.32632700004615,26.32632700004615,None,,14,001,2025-12-23_14h03.03.680,2025C_exp1_comp,2022.2.4,59.84279298403744,
29.4,315,1,-1,0,1,1,104,26.32632700004615,26.32632700004615,26.826966100023128,26.893681599991396,26.94363069999963,26.94363069999963,26.94363069999963,26.94363069999963,26.993380600004457,26.993380600004457,26.993380600004457,26.993380600004457,26.993380600004457,26.993380600004457,26.993380600004457,26.993380600004457,26.993380600004457,right,1.4031535000540316,28.42844030004926,28.42844030004926,None,,14,001,2025-12-23_14h03.03.680,2025C_exp1_comp,2022.2.4,59.84279298403744,
39.2,315,-1,1,0,2,2,52,28.42844030004926,28.42844030004926,28.92910910001956,28.995757800061256,29.045792300021276,29.045792300021276,29.045792300021276,29.045792300021276,29.095744500053115,29.095744500053115,29.095744500053115,29.095744500053115,29.095744500053115,29.095744500053115,29.095744500053115,29.095744500053115,29.095744500053115,right,1.8771105000050738,30.997701300075278,30.997701300075278,None,,14,001,2025-12-23_14h03.03.680,2025C_exp1_comp,2022.2.4,59.84279298403744,
35.3,45,-1,1,0,3,3,42,30.997701300075278,30.997701300075278,31.498080600053072,31.56489869998768,31.615074999979697,31.615074999979697,31.615074999979697,31.615074999979697,31.664681900059804,31.664681900059804,31.664681900059804,31.664681900059804,31.664681900059804,31.664681900059804,31.664681900059804,31.664681900059804,31.664681900059804,left,1.4671037000371143,33.14957750006579,33.14957750006579,None,,14,001,2025-12-23_14h03.03.680,2025C_exp1_comp,2022.2.4,59.84279298403744,
22.7,45,-1,0,0,4,4,3,33.14957750006579,33.14957750006579,33.650391899980605,33.71704530005809,33.767009400064126,33.767009400064126,33.767009400064126,33.767009400064126,33.81711990002077,33.81711990002077,33.81711990002077,33.81711990002077,33.81711990002077,33.81711990002077,33.81711990002077,33.81711990002077,33.81711990002077,right,1.451376200071536,35.285286400001496,35.285286400001496,None,,14,001,2025-12-23_14h03.03.680,2025C_exp1_comp,2022.2.4,59.84279298403744,
42.7,45,-1,-1,0,5,5,80,35.285286400001496,35.285286400001496,35.785522200050764,35.85227210004814,35.90278770006262,35.90278770006262,35.90278770006262,35.90278770006262,35.952822600025684,35.952822600025684,35.952822600025684,35.952822600025684,35.952822600025684,35.952822600025684,35.952822600025684,35.952822600025684,35.952822600025684,left,2.0517990000080317,38.02120980003383,38.02120980003383,None,,14,001,2025-12-23_14h03.03.680,2025C_exp1_comp,2022.2.4,59.84279298403744,
15.7,45,-1,0,0,6,6,1,38.02120980003383,38.02120980003383,38.52175489999354,38.58846150001045,38.63891610002611,38.63891610002611,38.63891610002611,38.63891610002611,38.688548500067554,38.688548500067554,38.688548500067554,38.688548500067554,38.688548500067554,38.688548500067554,38.688548500067554,38.688548500067554,38.688548500067554,right,15.244356799987145,53.95391909999307,53.95391909999307,None,,14,001,2025-12-23_14h03.03.680,2025C_exp1_comp,2022.2.4,59.84279298403744,
19.6,45,-1,1,0,7,7,38,53.95391909999307,53.95391909999307,54.454479700070806,54.5208725000266,54.57136860000901,54.57136860000901,54.57136860000901,54.57136860000901,54.62121020001359,54.62121020001359,54.62121020001359,54.62121020001359,54.62121020001359,54.62121020001359,54.62121020001359,54.62121020001359,54.62121020001359,right,1.9196313000284135,56.57306460000109,56.57306460000109,None,,14,001,2025-12-23_14h03.03.680,2025C_exp1_comp,2022.2.4,59.84279298403744,
15.7,315,1,1,0,8,8,64,56.57306460000109,56.57306460000109,57.07370660000015,57.14040849998128,57.19060700002592,57.19060700002592,57.19060700002592,57.19060700002592,57.240526400040835,57.240526400040835,57.240526400040835,57.240526400040835,57.240526400040835,57.240526400040835,57.240526400040835,57.240526400040835,57.240526400040835,left,0.6034392999717966,57.8743395000929,57.8743395000929,None,,14,001,2025-12-23_14h03.03.680,2025C_exp1_comp,2022.2.4,59.84279298403744,
25.5,45,1,1,0,9,9,58,57.8743395000929,57.8743395000929,58.37526410003193,58.44199020008091,58.492272500065155,58.492272500065155,58.492272500065155,58.492272500065155,58.541768399998546,58.541768399998546,58.541768399998546,58.541768399998546,58.541768399998546,58.541768399998546,58.541768399998546,58.541768399998546,58.541768399998546,left,1.0787422999273986,59.642750400002114,59.642750400002114,None,,14,001,2025-12-23_14h03.03.680,2025C_exp1_comp,2022.2.4,59.84279298403744,
