contrast,ori,side,precue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,fix2.started,precue_2.started,precue_2.stopped,left_grating.started,right_grating.started,noise_left2.started,noise_right2.started,fix1.stopped,fix2.stopped,left_grating.stopped,right_grating.stopped,noise_left2.stopped,noise_right2.stopped,key_resp.started,fix1_2.started,fix2_2.started,key_resp.keys,key_resp.rt,key_resp_2.started,break_text_2.started,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
19.6,45,-1,0,0,0,0,2,32.01418040000135,32.01418040000135,32.48860820000118,32.555078699999285,32.61467350000021,32.61467350000021,32.61467350000021,32.61467350000021,32.65531259999989,32.65531259999989,32.65531259999989,32.65531259999989,32.65531259999989,32.65531259999989,32.671898799999326,32.671898799999326,32.671898799999326,right,7.212844399997266,39.9127905000023,39.9127905000023,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
35.3,45,1,1,0,1,1,60,39.9127905000023,39.9127905000023,40.41322819999914,40.479951600002096,40.53026580000005,40.53026580000005,40.53026580000005,40.53026580000005,40.57992880000165,40.57992880000165,40.57992880000165,40.57992880000165,40.57992880000165,40.57992880000165,40.57992880000165,40.57992880000165,40.57992880000165,right,5.736579099997471,46.33556350000072,46.33556350000072,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
42.7,315,1,1,0,2,2,71,46.33556350000072,46.33556350000072,46.83609450000222,46.902800700001535,46.95299920000252,46.95299920000252,46.95299920000252,46.95299920000252,47.002989500000695,47.002989500000695,47.002989500000695,47.002989500000695,47.002989500000695,47.002989500000695,47.002989500000695,47.002989500000695,47.002989500000695,left,8.834471799997118,55.862110900001426,55.862110900001426,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
12.1,315,-1,1,0,3,3,45,55.862110900001426,55.862110900001426,56.36227390000204,56.429209800000535,56.47938680000152,56.47938680000152,56.47938680000152,56.47938680000152,56.529321800000616,56.529321800000616,56.529321800000616,56.529321800000616,56.529321800000616,56.529321800000616,56.529321800000616,56.529321800000616,56.529321800000616,right,7.987105799998972,64.53719400000045,64.53719400000045,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
25.5,315,-1,-1,0,4,4,85,64.53719400000045,64.53719400000045,65.03781879999951,65.10454010000103,65.1548240000011,65.1548240000011,65.1548240000011,65.1548240000011,65.20465870000044,65.20465870000044,65.20465870000044,65.20465870000044,65.20465870000044,65.20465870000044,65.20465870000044,65.20465870000044,65.20465870000044,right,2.3679817999945953,67.59035869999934,67.59035869999934,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
12.1,45,-1,0,0,5,5,0,67.59035869999934,67.59035869999934,68.09104560000196,68.15757170000143,68.20771620000232,68.20771620000232,68.20771620000232,68.20771620000232,68.25758540000243,68.25758540000243,68.25758540000243,68.25758540000243,68.25758540000243,68.25758540000243,68.25758540000243,68.25758540000243,68.25758540000243,right,1.0431750999996439,69.32540510000035,69.32540510000035,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
22.7,315,-1,-1,0,6,6,84,69.32540510000035,69.32540510000035,69.82593560000169,69.89255540000158,69.94311110000126,69.94311110000126,69.94311110000126,69.94311110000126,69.99278720000075,69.99278720000075,69.99278720000075,69.99278720000075,69.99278720000075,69.99278720000075,69.99278720000075,69.99278720000075,69.99278720000075,right,18.28293219999614,88.29438339999979,88.29438339999979,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
12.1,315,1,-1,0,7,7,99,88.29438339999979,88.29438339999979,88.79487680000238,88.861378900001,88.91162560000157,88.91162560000157,88.91162560000157,88.91162560000157,88.96145049999905,88.96145049999905,88.96145049999905,88.96145049999905,88.96145049999905,88.96145049999905,88.96145049999905,88.96145049999905,88.96145049999905,left,0.7143537999982073,89.69572100000005,89.69572100000005,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
29.4,315,1,0,0,8,8,32,89.69572100000005,89.69572100000005,90.19635779999953,90.26295360000222,90.31340140000248,90.31340140000248,90.31340140000248,90.31340140000248,90.3631755000024,90.3631755000024,90.3631755000024,90.3631755000024,90.3631755000024,90.3631755000024,90.3631755000024,90.3631755000024,90.3631755000024,left,1.1936084999942977,91.58094560000245,91.58094560000245,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
29.4,315,1,-1,0,9,9,104,91.58094560000245,91.58094560000245,92.0815892999999,92.14833820000058,92.19863479999913,92.19863479999913,92.19863479999913,92.19863479999913,92.24827390000064,92.24827390000064,92.24827390000064,92.24827390000064,92.24827390000064,92.24827390000064,92.24827390000064,92.24827390000064,92.24827390000064,left,0.8839603999949759,93.1492481000023,93.1492481000023,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
42.7,45,1,-1,0,10,10,98,93.1492481000023,93.1492481000023,93.64975989999948,93.71655689999898,93.76687610000226,93.76687610000226,93.76687610000226,93.76687610000226,93.81670840000152,93.81670840000152,93.81670840000152,93.81670840000152,93.81670840000152,93.81670840000152,93.81670840000152,93.81670840000152,93.81670840000152,right,1.4762564999946335,95.31792060000225,95.31792060000225,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
12.1,45,1,0,0,11,11,18,95.31792060000225,95.31792060000225,95.81861070000014,95.88537670000005,95.93557320000036,95.93557320000036,95.93557320000036,95.93557320000036,95.9853643000024,95.9853643000024,95.9853643000024,95.9853643000024,95.9853643000024,95.9853643000024,95.9853643000024,95.9853643000024,95.9853643000024,left,0.6510753999973531,96.65281390000018,96.65281390000018,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
19.6,45,1,0,0,12,12,20,96.65281390000018,96.65281390000018,97.15296110000054,97.2199572999998,97.27010850000079,97.27010850000079,97.27010850000079,97.27010850000079,97.32006779999938,97.32006779999938,97.32006779999938,97.32006779999938,97.32006779999938,97.32006779999938,97.32006779999938,97.32006779999938,97.32006779999938,left,0.6604697999973723,98.00407570000243,98.00407570000243,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
25.5,315,1,1,0,13,13,67,98.00407570000243,98.00407570000243,98.50475830000141,98.57133439999961,98.62156790000154,98.62156790000154,98.62156790000154,98.62156790000154,98.67128450000018,98.67128450000018,98.67128450000018,98.67128450000018,98.67128450000018,98.67128450000018,98.67128450000018,98.67128450000018,98.67128450000018,left,0.6931052999971143,99.38873450000028,99.38873450000028,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
42.7,315,-1,0,0,14,14,17,99.38873450000028,99.38873450000028,99.88922960000127,99.95602200000212,100.00634680000076,100.00634680000076,100.00634680000076,100.00634680000076,100.05614609999975,100.05614609999975,100.05614609999975,100.05614609999975,100.05614609999975,100.05614609999975,100.05614609999975,100.05614609999975,100.05614609999975,left,1.1317985999994562,101.20703940000021,101.20703940000021,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
15.7,45,-1,-1,0,15,15,73,101.20703940000021,101.20703940000021,101.70782730000064,101.77420790000178,101.82454180000059,101.82454180000059,101.82454180000059,101.82454180000059,101.87429920000068,101.87429920000068,101.87429920000068,101.87429920000068,101.87429920000068,101.87429920000068,101.87429920000068,101.87429920000068,101.87429920000068,right,0.722123499996087,102.6250942000006,102.6250942000006,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
39.2,45,1,0,0,16,16,25,102.6250942000006,102.6250942000006,103.12556640000184,103.19238849999965,103.24263889999929,103.24263889999929,103.24263889999929,103.24263889999929,103.29239120000057,103.29239120000057,103.29239120000057,103.29239120000057,103.29239120000057,103.29239120000057,103.29239120000057,103.29239120000057,103.29239120000057,right,1.2873335999975097,104.61036500000046,104.61036500000046,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
35.3,315,-1,1,0,17,17,51,104.61036500000046,104.61036500000046,105.11091690000103,105.17763170000035,105.2279337,105.2279337,105.2279337,105.2279337,105.27774150000187,105.27774150000187,105.27774150000187,105.27774150000187,105.27774150000187,105.27774150000187,105.27774150000187,105.27774150000187,105.27774150000187,left,0.8940422999985458,106.19543200000044,106.19543200000044,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
42.7,45,1,1,0,18,18,62,106.19543200000044,106.19543200000044,106.69586039999922,106.76251690000208,106.81282040000224,106.81282040000224,106.81282040000224,106.81282040000224,106.86258409999937,106.86258409999937,106.86258409999937,106.86258409999937,106.86258409999937,106.86258409999937,106.86258409999937,106.86258409999937,106.86258409999937,left,0.8458747999975458,107.73014400000102,107.73014400000102,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
22.7,315,1,0,0,19,19,30,107.73014400000102,107.73014400000102,108.23125260000234,108.29769769999984,108.34802950000085,108.34802950000085,108.34802950000085,108.34802950000085,108.39805160000105,108.39805160000105,108.39805160000105,108.39805160000105,108.39805160000105,108.39805160000105,108.39805160000105,108.39805160000105,108.39805160000105,left,0.8061632999997528,109.2318426999991,109.2318426999991,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
25.5,45,-1,0,0,20,20,4,109.2318426999991,109.2318426999991,109.73245800000223,109.79917080000087,109.84949839999899,109.84949839999899,109.84949839999899,109.84949839999899,109.89927259999968,109.89927259999968,109.89927259999968,109.89927259999968,109.89927259999968,109.89927259999968,109.89927259999968,109.89927259999968,109.89927259999968,left,0.793645400000969,110.7166524000022,110.7166524000022,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
35.3,315,-1,0,0,21,21,15,110.7166524000022,110.7166524000022,111.21733180000228,111.2840400999994,111.33448950000093,111.33448950000093,111.33448950000093,111.33448950000093,111.38395089999904,111.38395089999904,111.38395089999904,111.38395089999904,111.38395089999904,111.38395089999904,111.38395089999904,111.38395089999904,111.38395089999904,left,0.6439602999962517,112.05152640000233,112.05152640000233,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
29.4,315,-1,1,0,22,22,50,112.05152640000233,112.05152640000233,112.55201660000239,112.61859270000059,112.66903749999983,112.66903749999983,112.66903749999983,112.66903749999983,112.71883140000136,112.71883140000136,112.71883140000136,112.71883140000136,112.71883140000136,112.71883140000136,112.71883140000136,112.71883140000136,112.71883140000136,left,0.846369599999889,113.58642429999963,113.58642429999963,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
42.7,315,-1,-1,0,23,23,89,113.58642429999963,113.58642429999963,114.08678290000171,114.15355310000086,114.2037550999994,114.2037550999994,114.2037550999994,114.2037550999994,114.25358310000229,114.25358310000229,114.25358310000229,114.25358310000229,114.25358310000229,114.25358310000229,114.25358310000229,114.25358310000229,114.25358310000229,right,0.7913485999997647,115.07112070000221,115.07112070000221,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
22.7,45,1,0,0,24,24,21,115.07112070000221,115.07112070000221,115.57147070000065,115.63823360000242,115.68866340000022,115.68866340000022,115.68866340000022,115.68866340000022,115.73817250000138,115.73817250000138,115.73817250000138,115.73817250000138,115.73817250000138,115.73817250000138,115.73817250000138,115.73817250000138,115.73817250000138,left,0.6340090999947279,116.38908100000117,116.38908100000117,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
39.2,45,1,1,0,25,25,61,116.38908100000117,116.38908100000117,116.88963240000157,116.95638180000242,117.00664669999969,117.00664669999969,117.00664669999969,117.00664669999969,117.05637539999952,117.05637539999952,117.05637539999952,117.05637539999952,117.05637539999952,117.05637539999952,117.05637539999952,117.05637539999952,117.05637539999952,left,0.8680843999973149,117.95730510000067,117.95730510000067,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
12.1,315,-1,0,0,26,26,9,117.95730510000067,117.95730510000067,118.45772650000072,118.52458320000005,118.57504360000166,118.57504360000166,118.57504360000166,118.57504360000166,118.62482860000091,118.62482860000091,118.62482860000091,118.62482860000091,118.62482860000091,118.62482860000091,118.62482860000091,118.62482860000091,118.62482860000091,right,0.635366200000135,119.29200720000154,119.29200720000154,None,,8,001,2025-12-17_17h01.30.411,2025C_exp1_comp,2022.2.4,59.85518636256305,
