contrast,ori,side,precue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,fix2.started,precue_2.started,precue_2.stopped,left_grating.started,right_grating.started,noise_left2.started,noise_right2.started,key_resp.started,fix1_2.started,fix2_2.started,key_resp.keys,key_resp.rt,key_resp_2.started,break_text_2.started,key_resp_2.keys,fix1.stopped,fix2.stopped,left_grating.stopped,right_grating.stopped,noise_left2.stopped,noise_right2.stopped,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
12.1,45,1,0,3,50,374,18,478.4748911000206,478.4748911000206,478.9753801000188,479.0422176000138,479.0922580000188,479.0922580000188,479.0922580000188,479.0922580000188,479.1422066000232,479.1422066000232,479.1422066000232,left,0.3851808000181336,479.5593973000068,479.5593973000068,None,479.1422066000232,479.1422066000232,479.1422066000232,479.1422066000232,479.1422066000232,479.1422066000232,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
22.7,45,-1,0,3,51,375,3,479.5593973000068,479.5593973000068,480.0599117000238,480.1266709000047,480.17699040001025,480.17699040001025,480.17699040001025,480.17699040001025,480.2267591000127,480.2267591000127,480.2267591000127,right,0.40429629999562167,480.6604047000001,480.6604047000001,None,480.2267591000127,480.2267591000127,480.2267591000127,480.2267591000127,480.2267591000127,480.2267591000127,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
12.1,315,1,0,3,52,376,27,480.6604047000001,480.6604047000001,481.1608421000128,481.2277415000135,481.27803390001645,481.27803390001645,481.27803390001645,481.27803390001645,481.3278300000238,481.3278300000238,481.3278300000238,left,0.3434197999886237,481.694874000008,481.694874000008,None,481.3278300000238,481.3278300000238,481.3278300000238,481.3278300000238,481.3278300000238,481.3278300000238,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
25.5,45,1,-1,3,53,377,94,481.694874000008,481.694874000008,482.1953586000018,482.26210850002826,482.31241110002156,482.31241110002156,482.31241110002156,482.31241110002156,482.3621845000016,482.3621845000016,482.3621845000016,left,0.34174989999155514,482.7292162000085,482.7292162000085,None,482.3621845000016,482.3621845000016,482.3621845000016,482.3621845000016,482.3621845000016,482.3621845000016,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
42.7,315,-1,1,3,54,378,53,482.7292162000085,482.7292162000085,483.2297477000102,483.29646450001746,483.3466819000023,483.3466819000023,483.3466819000023,483.3466819000023,483.3965705000155,483.3965705000155,483.3965705000155,left,0.6827452999714296,484.09696580001037,484.09696580001037,None,483.3965705000155,483.3965705000155,483.3965705000155,483.3965705000155,483.3965705000155,483.3965705000155,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
39.2,45,1,0,3,55,379,25,484.09696580001037,484.09696580001037,484.59778440001537,484.6644892000186,484.7147801000101,484.7147801000101,484.7147801000101,484.7147801000101,484.7646165000042,484.7646165000042,484.7646165000042,right,0.45037340000271797,485.2314811000251,485.2314811000251,None,484.7646165000042,484.7646165000042,484.7646165000042,484.7646165000042,484.7646165000042,484.7646165000042,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
19.6,45,-1,1,3,56,380,38,485.2314811000251,485.2314811000251,485.7321525000152,485.799006700021,485.84928790002596,485.84928790002596,485.84928790002596,485.84928790002596,485.89903710002545,485.89903710002545,485.89903710002545,left,0.34030160002293997,486.26610010000877,486.26610010000877,None,485.89903710002545,485.89903710002545,485.89903710002545,485.89903710002545,485.89903710002545,485.89903710002545,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
42.7,315,1,-1,3,57,381,107,486.26610010000877,486.26610010000877,486.7665973000112,486.83334420001484,486.8836449000228,486.8836449000228,486.8836449000228,486.8836449000228,486.9334473000199,486.9334473000199,486.9334473000199,right,0.5140974999812897,487.4672905000043,487.4672905000043,None,486.9334473000199,486.9334473000199,486.9334473000199,486.9334473000199,486.9334473000199,486.9334473000199,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
39.2,315,-1,-1,3,58,382,88,487.4672905000043,487.4672905000043,487.9678530000092,488.0345457000076,488.0849455000134,488.0849455000134,488.0849455000134,488.0849455000134,488.13465400002315,488.13465400002315,488.13465400002315,right,0.5533393000077922,488.7185823000036,488.7185823000036,None,488.13465400002315,488.13465400002315,488.13465400002315,488.13465400002315,488.13465400002315,488.13465400002315,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
39.2,45,1,1,3,59,383,61,488.7185823000036,488.7185823000036,489.2188072000281,489.28547670002445,489.33626720000757,489.33626720000757,489.33626720000757,489.33626720000757,489.3861522000225,489.3861522000225,489.3861522000225,right,0.5488117000204511,489.9531371000048,489.9531371000048,None,489.3861522000225,489.3861522000225,489.3861522000225,489.3861522000225,489.3861522000225,489.3861522000225,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
15.7,315,1,1,3,60,384,64,489.9531371000048,489.9531371000048,490.45354920002865,490.52033960001427,490.57067820001976,490.57067820001976,490.57067820001976,490.57067820001976,490.62047500000335,490.62047500000335,490.62047500000335,left,0.4593934999720659,491.10428000002867,491.10428000002867,None,490.62047500000335,490.62047500000335,490.62047500000335,490.62047500000335,490.62047500000335,490.62047500000335,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
42.7,315,1,0,3,61,385,35,491.10428000002867,491.10428000002867,491.60476100002415,491.67148710001493,491.72165360001964,491.72165360001964,491.72165360001964,491.72165360001964,491.7716067000001,491.7716067000001,491.7716067000001,right,0.46028679999290034,492.2553147000144,492.2553147000144,None,491.7716067000001,491.7716067000001,491.7716067000001,491.7716067000001,491.7716067000001,491.7716067000001,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
42.7,45,1,-1,3,62,386,98,492.2553147000144,492.2553147000144,492.7559670000046,492.82256430000416,492.8729167000274,492.8729167000274,492.8729167000274,492.8729167000274,492.9227929000044,492.9227929000044,492.9227929000044,left,0.4125538999796845,493.35626910001156,493.35626910001156,None,492.9227929000044,492.9227929000044,492.9227929000044,492.9227929000044,492.9227929000044,492.9227929000044,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
42.7,315,1,1,3,63,387,71,493.35626910001156,493.35626910001156,493.8571124000009,493.9237815000233,493.9741675000114,493.9741675000114,493.9741675000114,493.9741675000114,494.02389770001173,494.02389770001173,494.02389770001173,right,0.6717597999959253,494.7245918000117,494.7245918000117,None,494.02389770001173,494.02389770001173,494.02389770001173,494.02389770001173,494.02389770001173,494.02389770001173,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
42.7,315,-1,-1,3,64,388,89,494.7245918000117,494.7245918000117,495.22510160002275,495.2917729000037,495.34213130001444,495.34213130001444,495.34213130001444,495.34213130001444,495.39170450001257,495.39170450001257,495.39170450001257,left,0.3679298000060953,495.7921233000234,495.7921233000234,None,495.39170450001257,495.39170450001257,495.39170450001257,495.39170450001257,495.39170450001257,495.39170450001257,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
42.7,45,1,0,3,65,389,26,495.7921233000234,495.7921233000234,496.29279550001957,496.3595307000214,496.4098399000068,496.4098399000068,496.4098399000068,496.4098399000068,496.45949130001827,496.45949130001827,496.45949130001827,right,0.26786469999933615,496.74305590000586,496.74305590000586,None,496.45949130001827,496.45949130001827,496.45949130001827,496.45949130001827,496.45949130001827,496.45949130001827,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
12.1,315,1,1,3,66,390,63,496.74305590000586,496.74305590000586,497.24374880001415,497.31046140001854,497.36062710001715,497.36062710001715,497.36062710001715,497.36062710001715,497.4104069000168,497.4104069000168,497.4104069000168,right,0.3973056999966502,497.8277825000114,497.8277825000114,None,497.4104069000168,497.4104069000168,497.4104069000168,497.4104069000168,497.4104069000168,497.4104069000168,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
19.6,315,1,0,3,67,391,29,497.8277825000114,497.8277825000114,498.3282142000098,498.3949579000182,498.445237500011,498.445237500011,498.445237500011,498.445237500011,498.4950128000055,498.4950128000055,498.4950128000055,left,0.41586340000503697,498.9288174000103,498.9288174000103,None,498.4950128000055,498.4950128000055,498.4950128000055,498.4950128000055,498.4950128000055,498.4950128000055,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
15.7,45,1,1,3,68,392,55,498.9288174000103,498.9288174000103,499.4292960000166,499.4958676000242,499.5460267000017,499.5460267000017,499.5460267000017,499.5460267000017,499.5957978000224,499.5957978000224,499.5957978000224,left,0.41105019999668,500.02973110001767,500.02973110001767,None,499.5957978000224,499.5957978000224,499.5957978000224,499.5957978000224,499.5957978000224,499.5957978000224,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
22.7,45,1,0,3,69,393,21,500.02973110001767,500.02973110001767,500.53053450002335,500.597196000017,500.6475341000187,500.6475341000187,500.6475341000187,500.6475341000187,500.6971140000096,500.6971140000096,500.6971140000096,left,0.3337574999895878,501.0475418000133,501.0475418000133,None,500.6971140000096,500.6971140000096,500.6971140000096,500.6971140000096,500.6971140000096,500.6971140000096,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
19.6,45,1,0,3,70,394,20,501.0475418000133,501.0475418000133,501.5480449000024,501.6145289000124,501.66484300000593,501.66484300000593,501.66484300000593,501.66484300000593,501.71483090001857,501.71483090001857,501.71483090001857,left,0.6441550999879837,502.3823848000029,502.3823848000029,None,501.71483090001857,501.71483090001857,501.71483090001857,501.71483090001857,501.71483090001857,501.71483090001857,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
25.5,315,-1,-1,3,71,395,85,502.3823848000029,502.3823848000029,502.88258650002535,502.9494154000131,502.9997604000091,502.9997604000091,502.9997604000091,502.9997604000091,503.04954540001927,503.04954540001927,503.04954540001927,right,0.4612747999781277,503.53337710001506,503.53337710001506,None,503.04954540001927,503.04954540001927,503.04954540001927,503.04954540001927,503.04954540001927,503.04954540001927,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
29.4,45,-1,-1,3,72,396,77,503.53337710001506,503.53337710001506,504.03385940002045,504.1005656000052,504.15081620001,504.15081620001,504.15081620001,504.15081620001,504.20068270000047,504.20068270000047,504.20068270000047,right,0.7987813999934588,505.01833710001665,505.01833710001665,None,504.20068270000047,504.20068270000047,504.20068270000047,504.20068270000047,504.20068270000047,504.20068270000047,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
35.3,315,-1,-1,3,73,397,87,505.01833710001665,505.01833710001665,505.5185652000073,505.58540390001144,505.635791800014,505.635791800014,505.635791800014,505.635791800014,505.6852212000231,505.6852212000231,505.6852212000231,right,0.530127200006973,506.23590860000695,506.23590860000695,None,505.6852212000231,505.6852212000231,505.6852212000231,505.6852212000231,505.6852212000231,505.6852212000231,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
39.2,45,1,-1,3,74,398,97,506.23590860000695,506.23590860000695,506.7365659000061,506.8032606000197,506.8535731000011,506.8535731000011,506.8535731000011,506.8535731000011,506.903238400002,506.903238400002,506.903238400002,right,0.6966359999787528,507.6207204000093,507.6207204000093,None,506.903238400002,506.903238400002,506.903238400002,506.903238400002,506.903238400002,506.903238400002,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
15.7,315,-1,-1,3,75,399,82,507.6207204000093,507.6207204000093,508.12144060002174,508.1880197999999,508.238364800025,508.238364800025,508.238364800025,508.238364800025,508.2882317000185,508.2882317000185,508.2882317000185,right,0.41534119998686947,508.72187810001196,508.72187810001196,None,508.2882317000185,508.2882317000185,508.2882317000185,508.2882317000185,508.2882317000185,508.2882317000185,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
42.7,315,-1,0,3,76,400,17,508.72187810001196,508.72187810001196,509.22238140000263,509.28909370000474,509.3393384000228,509.3393384000228,509.3393384000228,509.3393384000228,509.3892185000004,509.3892185000004,509.3892185000004,left,0.5464427999977488,509.95610540002235,509.95610540002235,None,509.3892185000004,509.3892185000004,509.3892185000004,509.3892185000004,509.3892185000004,509.3892185000004,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
12.1,315,-1,-1,3,77,401,81,509.95610540002235,509.95610540002235,510.45708260001265,510.52379620002466,510.574093800009,510.574093800009,510.574093800009,510.574093800009,510.6239046000119,510.6239046000119,510.6239046000119,right,0.33574539999244735,510.9908162000065,510.9908162000065,None,510.6239046000119,510.6239046000119,510.6239046000119,510.6239046000119,510.6239046000119,510.6239046000119,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
19.6,315,1,-1,3,78,402,101,510.9908162000065,510.9908162000065,511.4912214000069,511.5580538000213,511.60823030001484,511.60823030001484,511.60823030001484,511.60823030001484,511.6581229000003,511.6581229000003,511.6581229000003,left,0.3817784999846481,512.0583596000215,512.0583596000215,None,511.6581229000003,511.6581229000003,511.6581229000003,511.6581229000003,511.6581229000003,511.6581229000003,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
15.7,45,-1,0,3,79,403,1,512.0583596000215,512.0583596000215,512.5590939000249,512.6258519000257,512.6760681000014,512.6760681000014,512.6760681000014,512.6760681000014,512.7258783000289,512.7258783000289,512.7258783000289,right,0.570331900002202,513.3264685000177,513.3264685000177,None,512.7258783000289,512.7258783000289,512.7258783000289,512.7258783000289,512.7258783000289,512.7258783000289,,12,001,2025-12-19_15h47.14.271,2025C_exp1_comp,2022.2.4,60.04732930534004,
