contrast,ori,side,precue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,fix2.started,precue_2.started,precue_2.stopped,left_grating.started,right_grating.started,noise_left2.started,noise_right2.started,fix1.stopped,fix2.stopped,left_grating.stopped,right_grating.stopped,noise_left2.stopped,noise_right2.stopped,key_resp.started,fix1_2.started,fix2_2.started,key_resp.keys,key_resp.rt,key_resp_2.started,break_text_2.started,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
22.7,315,-1,1,0,0,0,48,14.55809850001242,14.55809850001242,15.038498500012793,15.105228999978863,15.165597700048238,15.165597700048238,15.165597700048238,15.165597700048238,15.205244300072081,15.205244300072081,15.205244300072081,15.205244300072081,15.205244300072081,15.205244300072081,15.221940999967046,15.221940999967046,15.221940999967046,right,1.0854693000437692,16.339707900071517,16.339707900071517,None,,15,001,2025-12-23_15h58.53.939,2025C_exp1_comp,2022.2.4,59.96124107973505,
42.7,45,-1,0,0,1,1,8,16.339707900071517,16.339707900071517,16.84023289999459,16.90698179998435,16.957252399995923,16.957252399995923,16.957252399995923,16.957252399995923,17.00704409996979,17.00704409996979,17.00704409996979,17.00704409996979,17.00704409996979,17.00704409996979,17.00704409996979,17.00704409996979,17.00704409996979,right,0.8930024999426678,17.925052399979904,17.925052399979904,None,,15,001,2025-12-23_15h58.53.939,2025C_exp1_comp,2022.2.4,59.96124107973505,
12.1,45,-1,1,0,2,2,36,17.925052399979904,17.925052399979904,18.425166200031526,18.491910699987784,18.542213000007905,18.542213000007905,18.542213000007905,18.542213000007905,18.591994800022803,18.591994800022803,18.591994800022803,18.591994800022803,18.591994800022803,18.591994800022803,18.591994800022803,18.591994800022803,18.591994800022803,right,0.6276776000158861,19.242667100043036,19.242667100043036,None,,15,001,2025-12-23_15h58.53.939,2025C_exp1_comp,2022.2.4,59.96124107973505,
35.3,315,1,-1,0,3,3,105,19.242667100043036,19.242667100043036,19.743172600050457,19.809887600014918,19.860199599992484,19.860199599992484,19.860199599992484,19.860199599992484,19.909992099972442,19.909992099972442,19.909992099972442,19.909992099972442,19.909992099972442,19.909992099972442,19.909992099972442,19.909992099972442,19.909992099972442,right,0.7898331999313086,20.727453600033186,20.727453600033186,None,,15,001,2025-12-23_15h58.53.939,2025C_exp1_comp,2022.2.4,59.96124107973505,
25.5,315,-1,0,0,4,4,13,20.727453600033186,20.727453600033186,21.22844710003119,21.29469610005617,21.34496030001901,21.34496030001901,21.34496030001901,21.34496030001901,21.39484269998502,21.39484269998502,21.39484269998502,21.39484269998502,21.39484269998502,21.39484269998502,21.39484269998502,21.39484269998502,21.39484269998502,right,0.8808026000624523,22.295766600058414,22.295766600058414,None,,15,001,2025-12-23_15h58.53.939,2025C_exp1_comp,2022.2.4,59.96124107973505,
15.7,45,1,1,0,5,5,55,22.295766600058414,22.295766600058414,22.79633559996728,22.86312600004021,22.91330450004898,22.91330450004898,22.91330450004898,22.91330450004898,22.96301449998282,22.96301449998282,22.96301449998282,22.96301449998282,22.96301449998282,22.96301449998282,22.96301449998282,22.96301449998282,22.96301449998282,right,1.009108400088735,23.997446699999273,23.997446699999273,None,,15,001,2025-12-23_15h58.53.939,2025C_exp1_comp,2022.2.4,59.96124107973505,
42.7,315,1,1,0,6,6,71,23.997446699999273,23.997446699999273,24.4979284000583,24.564635200076737,24.614984299987555,24.614984299987555,24.614984299987555,24.614984299987555,24.66482090007048,24.66482090007048,24.66482090007048,24.66482090007048,24.66482090007048,24.66482090007048,24.66482090007048,24.66482090007048,24.66482090007048,right,0.4985583999659866,25.181957900058478,25.181957900058478,None,,15,001,2025-12-23_15h58.53.939,2025C_exp1_comp,2022.2.4,59.96124107973505,
25.5,45,-1,0,0,7,7,4,25.181957900058478,25.181957900058478,25.682360299979337,25.74920409999322,25.799516599974595,25.799516599974595,25.799516599974595,25.799516599974595,25.849297699984163,25.849297699984163,25.849297699984163,25.849297699984163,25.849297699984163,25.849297699984163,25.849297699984163,25.849297699984163,25.849297699984163,right,0.43488229997456074,26.31633860000875,26.31633860000875,None,,15,001,2025-12-23_15h58.53.939,2025C_exp1_comp,2022.2.4,59.96124107973505,
22.7,45,1,1,0,8,8,57,26.31633860000875,26.31633860000875,26.81696019996889,26.88370580004994,26.933987900032662,26.933987900032662,26.933987900032662,26.933987900032662,26.984045100049116,26.984045100049116,26.984045100049116,26.984045100049116,26.984045100049116,26.984045100049116,26.984045100049116,26.984045100049116,26.984045100049116,right,0.8435336999827996,27.851259700022638,27.851259700022638,None,,15,001,2025-12-23_15h58.53.939,2025C_exp1_comp,2022.2.4,59.96124107973505,
22.7,315,-1,-1,0,9,9,84,27.851259700022638,27.851259700022638,28.351750300033018,28.41856290004216,28.46881280001253,28.46881280001253,28.46881280001253,28.46881280001253,28.518599500064738,28.518599500064738,28.518599500064738,28.518599500064738,28.518599500064738,28.518599500064738,28.518599500064738,28.518599500064738,28.518599500064738,right,0.7968429999891669,29.3360837000655,29.3360837000655,None,,15,001,2025-12-23_15h58.53.939,2025C_exp1_comp,2022.2.4,59.96124107973505,
