contrast,ori,side,precue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,fix2.started,precue_2.started,precue_2.stopped,left_grating.started,right_grating.started,noise_left2.started,noise_right2.started,fix1.stopped,fix2.stopped,left_grating.stopped,right_grating.stopped,noise_left2.stopped,noise_right2.stopped,key_resp.started,fix1_2.started,fix2_2.started,key_resp.keys,key_resp.rt,key_resp_2.started,break_text_2.started,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
29.4,315,-1,-1,0,0,0,86,71.71325299999444,71.71325299999444,72.19306309998501,72.25968739998643,72.33059229998617,72.33059229998617,72.33059229998617,72.33059229998617,72.35960979998345,72.35960979998345,72.35960979998345,72.35960979998345,72.35960979998345,72.35960979998345,72.3762679999927,72.3762679999927,72.3762679999927,left,10.113260899990564,82.52013239997905,82.52013239997905,None,,10,001,2025-12-19_11h45.07.930,2025C_exp1_comp,2022.2.4,59.99552433821862,
12.1,45,1,1,0,1,1,54,82.52013239997905,82.52013239997905,83.02069730000221,83.08738379998249,83.13772030000109,83.13772030000109,83.13772030000109,83.13772030000109,83.18741620000219,83.18741620000219,83.18741620000219,83.18741620000219,83.18741620000219,83.18741620000219,83.18741620000219,83.18741620000219,83.18741620000219,left,2.1104357999865897,85.3228593999811,85.3228593999811,None,,10,001,2025-12-19_11h45.07.930,2025C_exp1_comp,2022.2.4,59.99552433821862,
39.2,45,-1,1,0,2,2,43,85.3228593999811,85.3228593999811,85.8232788000023,85.89007589998073,85.94037919997936,85.94037919997936,85.94037919997936,85.94037919997936,85.99003419998917,85.99003419998917,85.99003419998917,85.99003419998917,85.99003419998917,85.99003419998917,85.99003419998917,85.99003419998917,85.99003419998917,right,1.019706799997948,87.04123079997953,87.04123079997953,None,,10,001,2025-12-19_11h45.07.930,2025C_exp1_comp,2022.2.4,59.99552433821862,
29.4,315,-1,1,0,3,3,50,87.04123079997953,87.04123079997953,87.54187319998164,87.6085731999774,87.65891379999812,87.65891379999812,87.65891379999812,87.65891379999812,87.7085711999971,87.7085711999971,87.7085711999971,87.7085711999971,87.7085711999971,87.7085711999971,87.7085711999971,87.7085711999971,87.7085711999971,left,15.397002899990184,103.12365169997793,103.12365169997793,None,,10,001,2025-12-19_11h45.07.930,2025C_exp1_comp,2022.2.4,59.99552433821862,
19.6,45,1,0,0,4,4,20,103.12365169997793,103.12365169997793,103.62425939997775,103.69087160000345,103.74130449999939,103.74130449999939,103.74130449999939,103.74130449999939,103.79103179997765,103.79103179997765,103.79103179997765,103.79103179997765,103.79103179997765,103.79103179997765,103.79103179997765,103.79103179997765,103.79103179997765,right,2.9231459999864455,106.74412649997976,106.74412649997976,None,,10,001,2025-12-19_11h45.07.930,2025C_exp1_comp,2022.2.4,59.99552433821862,
19.6,315,-1,-1,0,5,5,83,106.74412649997976,106.74412649997976,107.24475349998102,107.31145099998685,107.36161229998106,107.36161229998106,107.36161229998106,107.36161229998106,107.41155779999099,107.41155779999099,107.41155779999099,107.41155779999099,107.41155779999099,107.41155779999099,107.41155779999099,107.41155779999099,107.41155779999099,right,0.9179464000044391,108.34571850000066,108.34571850000066,None,,10,001,2025-12-19_11h45.07.930,2025C_exp1_comp,2022.2.4,59.99552433821862,
35.3,45,-1,1,0,6,6,42,108.34571850000066,108.34571850000066,108.84637230000226,108.91298399999505,108.96341189998202,108.96341189998202,108.96341189998202,108.96341189998202,109.01318939999328,109.01318939999328,109.01318939999328,109.01318939999328,109.01318939999328,109.01318939999328,109.01318939999328,109.01318939999328,109.01318939999328,right,0.6937935000169091,109.73072819999652,109.73072819999652,None,,10,001,2025-12-19_11h45.07.930,2025C_exp1_comp,2022.2.4,59.99552433821862,
29.4,45,1,-1,0,7,7,95,109.73072819999652,109.73072819999652,110.23087369999848,110.29779620000045,110.34811679998529,110.34811679998529,110.34811679998529,110.34811679998529,110.39789229998132,110.39789229998132,110.39789229998132,110.39789229998132,110.39789229998132,110.39789229998132,110.39789229998132,110.39789229998132,110.39789229998132,left,0.7968302000081167,111.21540980000282,111.21540980000282,None,,10,001,2025-12-19_11h45.07.930,2025C_exp1_comp,2022.2.4,59.99552433821862,
15.7,45,-1,-1,0,8,8,73,111.21540980000282,111.21540980000282,111.7159308999835,111.78248909997637,111.83292049999,111.83292049999,111.83292049999,111.83292049999,111.88275699998485,111.88275699998485,111.88275699998485,111.88275699998485,111.88275699998485,111.88275699998485,111.88275699998485,111.88275699998485,111.88275699998485,right,0.6716787000186741,112.58358259999659,112.58358259999659,None,,10,001,2025-12-19_11h45.07.930,2025C_exp1_comp,2022.2.4,59.99552433821862,
25.5,315,1,1,0,9,9,67,112.58358259999659,112.58358259999659,113.08401089999825,113.15068739998969,113.2010864999902,113.2010864999902,113.2010864999902,113.2010864999902,113.25075419998029,113.25075419998029,113.25075419998029,113.25075419998029,113.25075419998029,113.25075419998029,113.25075419998029,113.25075419998029,113.25075419998029,left,0.6075840999837965,113.88469469998381,113.88469469998381,None,,10,001,2025-12-19_11h45.07.930,2025C_exp1_comp,2022.2.4,59.99552433821862,
