contrast,ori,side,precue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,fix2.started,precue_2.started,precue_2.stopped,left_grating.started,right_grating.started,noise_left2.started,noise_right2.started,fix1.stopped,fix2.stopped,left_grating.stopped,right_grating.stopped,noise_left2.stopped,noise_right2.stopped,key_resp.started,fix1_2.started,fix2_2.started,key_resp.keys,key_resp.rt,key_resp_2.started,break_text_2.started,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
25.5,315,-1,0,0,0,0,13,18.842923099990003,18.842923099990003,19.324958299999707,19.39181629999075,19.478269300001557,19.478269300001557,19.478269300001557,19.478269300001557,19.50867830000061,19.50867830000061,19.50867830000061,19.50867830000061,19.50867830000061,19.50867830000061,19.50867830000061,19.50867830000061,19.50867830000061,right,0.7161911000002874,20.242644799989648,20.242644799989648,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
35.3,315,1,0,0,1,1,33,20.242644799989648,20.242644799989648,20.74332309998863,20.809906299997238,20.860180499992566,20.860180499992566,20.860180499992566,20.860180499992566,20.909989799998584,20.909989799998584,20.909989799998584,20.909989799998584,20.909989799998584,20.909989799998584,20.909989799998584,20.909989799998584,20.909989799998584,right,0.6763315000134753,21.61069729999872,21.61069729999872,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
29.4,45,-1,1,0,2,2,41,21.61069729999872,21.61069729999872,22.111193499993533,22.17791519999446,22.228168999994523,22.228168999994523,22.228168999994523,22.228168999994523,22.277842999988934,22.277842999988934,22.277842999988934,22.277842999988934,22.277842999988934,22.277842999988934,22.277842999988934,22.277842999988934,22.277842999988934,right,0.5397817000048235,22.84504859999288,22.84504859999288,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
42.7,315,1,1,0,3,3,71,22.84504859999288,22.84504859999288,23.34578779998992,23.41217749999487,23.4627477999893,23.4627477999893,23.4627477999893,23.4627477999893,23.51257639999676,23.51257639999676,23.51257639999676,23.51257639999676,23.51257639999676,23.51257639999676,23.51257639999676,23.51257639999676,23.51257639999676,right,0.49738390000129584,24.02978459998849,24.02978459998849,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
29.4,45,1,1,0,4,4,59,24.02978459998849,24.02978459998849,24.530335099989315,24.5970312999998,24.64722339999571,24.64722339999571,24.64722339999571,24.64722339999571,24.69710320000013,24.69710320000013,24.69710320000013,24.69710320000013,24.69710320000013,24.69710320000013,24.69710320000013,24.69710320000013,24.69710320000013,left,0.8642665000079433,25.581345200000214,25.581345200000214,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
15.7,45,1,-1,0,5,5,91,25.581345200000214,25.581345200000214,26.081516499994905,26.14825009999913,26.19894459999341,26.19894459999341,26.19894459999341,26.19894459999341,26.248590099989087,26.248590099989087,26.248590099989087,26.248590099989087,26.248590099989087,26.248590099989087,26.248590099989087,26.248590099989087,26.248590099989087,left,0.6254924000095343,26.899167199997464,26.899167199997464,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
22.7,315,1,1,0,6,6,66,26.899167199997464,26.899167199997464,27.399802499989164,27.466413999994984,27.516796799987787,27.516796799987787,27.516796799987787,27.516796799987787,27.566348199994536,27.566348199994536,27.566348199994536,27.566348199994536,27.566348199994536,27.566348199994536,27.566348199994536,27.566348199994536,27.566348199994536,left,0.6516133000113769,28.234099599998444,28.234099599998444,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
42.7,45,1,0,0,7,7,26,28.234099599998444,28.234099599998444,28.73449499999697,28.801230299999588,28.851250099993194,28.851250099993194,28.851250099993194,28.851250099993194,28.901213299992378,28.901213299992378,28.901213299992378,28.901213299992378,28.901213299992378,28.901213299992378,28.901213299992378,28.901213299992378,28.901213299992378,right,0.6284226999996463,29.55210950000037,29.55210950000037,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
15.7,315,-1,-1,0,8,8,82,29.55210950000037,29.55210950000037,30.052647999997134,30.11931109998841,30.169603799993638,30.169603799993638,30.169603799993638,30.169603799993638,30.21915849999641,30.21915849999641,30.21915849999641,30.21915849999641,30.21915849999641,30.21915849999641,30.21915849999641,30.21915849999641,30.21915849999641,right,0.4778317000018433,30.719588599997223,30.719588599997223,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
35.3,45,1,1,0,9,9,60,30.719588599997223,30.719588599997223,31.22029919999477,31.287005899997894,31.337324099993566,31.337324099993566,31.337324099993566,31.337324099993566,31.38700699999754,31.38700699999754,31.38700699999754,31.38700699999754,31.38700699999754,31.38700699999754,31.38700699999754,31.38700699999754,31.38700699999754,right,0.5018638000037754,31.92102929999237,31.92102929999237,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
39.2,45,1,-1,0,10,10,97,31.92102929999237,31.92102929999237,32.42153319998761,32.48824109999987,32.53853649999655,32.53853649999655,32.53853649999655,32.53853649999655,32.588197799996124,32.588197799996124,32.588197799996124,32.588197799996124,32.588197799996124,32.588197799996124,32.588197799996124,32.588197799996124,32.588197799996124,right,0.5896198000118602,33.205610699995304,33.205610699995304,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
39.2,45,-1,1,0,11,11,43,33.205610699995304,33.205610699995304,33.70595579998917,33.77285069999925,33.82285739999497,33.82285739999497,33.82285739999497,33.82285739999497,33.87302269999054,33.87302269999054,33.87302269999054,33.87302269999054,33.87302269999054,33.87302269999054,33.87302269999054,33.87302269999054,33.87302269999054,right,0.5362918000028003,34.440228099992964,34.440228099992964,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
15.7,45,-1,0,0,12,12,1,34.440228099992964,34.440228099992964,34.94034839999222,35.00738279998768,35.05770939998911,35.05770939998911,35.05770939998911,35.05770939998911,35.107494199997745,35.107494199997745,35.107494199997745,35.107494199997745,35.107494199997745,35.107494199997745,35.107494199997745,35.107494199997745,35.107494199997745,right,0.5253560999990441,35.65806969998812,35.65806969998812,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
25.5,45,1,-1,0,13,13,94,35.65806969998812,35.65806969998812,36.15875619999133,36.22532689999207,36.275750599990715,36.275750599990715,36.275750599990715,36.275750599990715,36.32545269999537,36.32545269999537,36.32545269999537,36.32545269999537,36.32545269999537,36.32545269999537,36.32545269999537,36.32545269999537,36.32545269999537,right,0.5155942999990657,36.85911359998863,36.85911359998863,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
25.5,315,1,-1,0,14,14,103,36.85911359998863,36.85911359998863,37.35974279999209,37.426470299993525,37.47677989999647,37.47677989999647,37.47677989999647,37.47677989999647,37.526595499992254,37.526595499992254,37.526595499992254,37.526595499992254,37.526595499992254,37.526595499992254,37.526595499992254,37.526595499992254,37.526595499992254,right,0.5394980999990366,38.09380479999527,38.09380479999527,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
39.2,45,-1,0,0,15,15,7,38.09380479999527,38.09380479999527,38.594316099988646,38.66104059999634,38.7113709999976,38.7113709999976,38.7113709999976,38.7113709999976,38.76114069999312,38.76114069999312,38.76114069999312,38.76114069999312,38.76114069999312,38.76114069999312,38.76114069999312,38.76114069999312,38.76114069999312,right,0.5362746000027983,39.328525599994464,39.328525599994464,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
22.7,45,1,-1,0,16,16,93,39.328525599994464,39.328525599994464,39.82882709999103,39.89564170000085,39.94593649999297,39.94593649999297,39.94593649999297,39.94593649999297,39.995751599999494,39.995751599999494,39.995751599999494,39.995751599999494,39.995751599999494,39.995751599999494,39.995751599999494,39.995751599999494,39.995751599999494,left,0.5659520000044722,40.57962599999155,40.57962599999155,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
29.4,45,1,0,0,17,17,23,40.57962599999155,40.57962599999155,41.07987599998887,41.146885099995416,41.19719379999151,41.19719379999151,41.19719379999151,41.19719379999151,41.24682989998837,41.24682989998837,41.24682989998837,41.24682989998837,41.24682989998837,41.24682989998837,41.24682989998837,41.24682989998837,41.24682989998837,left,0.5702034999994794,41.84758139999758,41.84758139999758,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
39.2,315,1,1,0,18,18,70,41.84758139999758,41.84758139999758,42.34808549999434,42.414780499995686,42.46509669999068,42.46509669999068,42.46509669999068,42.46509669999068,42.51457780000055,42.51457780000055,42.51457780000055,42.51457780000055,42.51457780000055,42.51457780000055,42.51457780000055,42.51457780000055,42.51457780000055,right,0.47876040000119247,43.015207399992505,43.015207399992505,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
19.6,45,-1,1,0,19,19,38,43.015207399992505,43.015207399992505,43.51561550000042,43.58241759998782,43.63262409999152,43.63262409999152,43.63262409999152,43.63262409999152,43.68243970000185,43.68243970000185,43.68243970000185,43.68243970000185,43.68243970000185,43.68243970000185,43.68243970000185,43.68243970000185,43.68243970000185,right,0.46273280000605155,44.16637969999283,44.16637969999283,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
22.7,45,-1,-1,0,20,20,75,44.16637969999283,44.16637969999283,44.666940299997805,44.733770599996205,44.78408539999509,44.78408539999509,44.78408539999509,44.78408539999509,44.83389480000187,44.83389480000187,44.83389480000187,44.83389480000187,44.83389480000187,44.83389480000187,44.83389480000187,44.83389480000187,44.83389480000187,right,0.5189632999972673,45.38450039998861,45.38450039998861,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
12.1,315,1,-1,0,21,21,99,45.38450039998861,45.38450039998861,45.885064799993415,45.951807599994936,46.00212579999061,46.00212579999061,46.00212579999061,46.00212579999061,46.051631199996336,46.051631199996336,46.051631199996336,46.051631199996336,46.051631199996336,46.051631199996336,46.051631199996336,46.051631199996336,46.051631199996336,left,0.5329065000114497,46.6020523999905,46.6020523999905,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
42.7,315,-1,1,0,22,22,53,46.6020523999905,46.6020523999905,47.10292369998933,47.16938880000089,47.21976759999234,47.21976759999234,47.21976759999234,47.21976759999234,47.26965289999498,47.26965289999498,47.26965289999498,47.26965289999498,47.26965289999498,47.26965289999498,47.26965289999498,47.26965289999498,47.26965289999498,right,0.8441368999920087,48.13714289999916,48.13714289999916,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
29.4,315,1,0,0,23,23,32,48.13714289999916,48.13714289999916,48.63770849999855,48.70443339999474,48.75463640000089,48.75463640000089,48.75463640000089,48.75463640000089,48.80448520000209,48.80448520000209,48.80448520000209,48.80448520000209,48.80448520000209,48.80448520000209,48.80448520000209,48.80448520000209,48.80448520000209,right,0.5963100999942981,49.42183429999568,49.42183429999568,None,,9,001,2025-12-18_14h03.29.612,2025C_exp1_comp,2022.2.4,59.777579581059115,
