contrast,ori,side,precue,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,fix1.started,fix2.started,precue_2.started,precue_2.stopped,left_grating.started,right_grating.started,noise_left2.started,noise_right2.started,fix1.stopped,fix2.stopped,left_grating.stopped,right_grating.stopped,noise_left2.stopped,noise_right2.stopped,key_resp.started,fix1_2.started,fix2_2.started,key_resp.keys,key_resp.rt,key_resp_2.started,break_text_2.started,key_resp_2.keys,key_resp_2.rt,participant,session,date,expName,psychopyVersion,frameRate,
22.7,45,-1,0,0,0,0,3,16.492311199894175,16.492311199894175,16.970517299952917,17.03727849991992,17.096932099899277,17.096932099899277,17.096932099899277,17.096932099899277,17.137337899999693,17.137337899999693,17.137337899999693,17.137337899999693,17.137337899999693,17.137337899999693,17.154008899931796,17.154008899931796,17.154008899931796,right,2.3265039999969304,19.50642649992369,19.50642649992369,None,,16,001,2025-12-23_17h51.35.733,2025C_exp1_comp,2022.2.4,59.87665410133082,
35.3,45,-1,1,0,1,1,42,19.50642649992369,19.50642649992369,20.006962399929762,20.073775499942712,20.12395119993016,20.12395119993016,20.12395119993016,20.12395119993016,20.17368699994404,20.17368699994404,20.17368699994404,20.17368699994404,20.17368699994404,20.17368699994404,20.17368699994404,20.17368699994404,20.17368699994404,right,1.5389481000602245,21.741981699946336,21.741981699946336,None,,16,001,2025-12-23_17h51.35.733,2025C_exp1_comp,2022.2.4,59.87665410133082,
29.4,45,-1,-1,0,2,2,77,21.741981699946336,21.741981699946336,22.242550699971616,22.30923469993286,22.359608999919146,22.359608999919146,22.359608999919146,22.359608999919146,22.409354400006123,22.409354400006123,22.409354400006123,22.409354400006123,22.409354400006123,22.409354400006123,22.409354400006123,22.409354400006123,22.409354400006123,left,1.2711320000234991,23.71070639998652,23.71070639998652,None,,16,001,2025-12-23_17h51.35.733,2025C_exp1_comp,2022.2.4,59.87665410133082,
25.5,315,1,-1,0,3,3,103,23.71070639998652,23.71070639998652,24.211181099992245,24.277810500003397,24.328150099958293,24.328150099958293,24.328150099958293,24.328150099958293,24.377933699986897,24.377933699986897,24.377933699986897,24.377933699986897,24.377933699986897,24.377933699986897,24.377933699986897,24.377933699986897,24.377933699986897,left,0.8542079000035301,25.262154199997894,25.262154199997894,None,,16,001,2025-12-23_17h51.35.733,2025C_exp1_comp,2022.2.4,59.87665410133082,
15.7,315,-1,-1,0,4,4,82,25.262154199997894,25.262154199997894,25.762746399967,25.82944639993366,25.879929299931973,25.879929299931973,25.879929299931973,25.879929299931973,25.929524299921468,25.929524299921468,25.929524299921468,25.929524299921468,25.929524299921468,25.929524299921468,25.929524299921468,25.929524299921468,25.929524299921468,left,1.5747007000027224,27.531048199976794,27.531048199976794,None,,16,001,2025-12-23_17h51.35.733,2025C_exp1_comp,2022.2.4,59.87665410133082,
12.1,45,-1,-1,0,5,5,72,27.531048199976794,27.531048199976794,28.03161139995791,28.098265999928117,28.149127999902703,28.149127999902703,28.149127999902703,28.149127999902703,28.19847479998134,28.19847479998134,28.19847479998134,28.19847479998134,28.19847479998134,28.19847479998134,28.19847479998134,28.19847479998134,28.19847479998134,left,0.9460848000599071,29.166052999906242,29.166052999906242,None,,16,001,2025-12-23_17h51.35.733,2025C_exp1_comp,2022.2.4,59.87665410133082,
42.7,45,1,-1,0,6,6,98,29.166052999906242,29.166052999906242,29.666518099955283,29.73332669993397,29.78356059989892,29.78356059989892,29.78356059989892,29.78356059989892,29.83334259991534,29.83334259991534,29.83334259991534,29.83334259991534,29.83334259991534,29.83334259991534,29.83334259991534,29.83334259991534,29.83334259991534,right,1.0315205999650061,30.88449029996991,30.88449029996991,None,,16,001,2025-12-23_17h51.35.733,2025C_exp1_comp,2022.2.4,59.87665410133082,
35.3,315,1,1,0,7,7,69,30.88449029996991,30.88449029996991,31.384975099936128,31.451616999926046,31.50193709996529,31.50193709996529,31.50193709996529,31.50193709996529,31.55258249992039,31.55258249992039,31.55258249992039,31.55258249992039,31.55258249992039,31.55258249992039,31.55258249992039,31.55258249992039,31.55258249992039,right,1.5842286000261083,33.153387199970894,33.153387199970894,None,,16,001,2025-12-23_17h51.35.733,2025C_exp1_comp,2022.2.4,59.87665410133082,
25.5,315,-1,0,0,8,8,13,33.153387199970894,33.153387199970894,33.6539441999048,33.720725799910724,33.77095119992737,33.77095119992737,33.77095119992737,33.77095119992737,33.82075939991046,33.82075939991046,33.82075939991046,33.82075939991046,33.82075939991046,33.82075939991046,33.82075939991046,33.82075939991046,33.82075939991046,right,9.571840499993414,43.41359819995705,43.41359819995705,None,,16,001,2025-12-23_17h51.35.733,2025C_exp1_comp,2022.2.4,59.87665410133082,
42.7,315,-1,-1,0,9,9,89,43.41359819995705,43.41359819995705,43.914109899895266,43.98080719995778,44.03115259995684,44.03115259995684,44.03115259995684,44.03115259995684,44.08090359997004,44.08090359997004,44.08090359997004,44.08090359997004,44.08090359997004,44.08090359997004,44.08090359997004,44.08090359997004,44.08090359997004,left,1.311736400006339,45.415570299956016,45.415570299956016,None,,16,001,2025-12-23_17h51.35.733,2025C_exp1_comp,2022.2.4,59.87665410133082,
29.4,315,1,-1,0,10,10,104,45.415570299956016,45.415570299956016,45.91625639994163,45.98285089991987,46.03325729991775,46.03325729991775,46.03325729991775,46.03325729991775,46.08301629999187,46.08301629999187,46.08301629999187,46.08301629999187,46.08301629999187,46.08301629999187,46.08301629999187,46.08301629999187,46.08301629999187,left,0.7252288999734446,46.833671499975026,46.833671499975026,None,,16,001,2025-12-23_17h51.35.733,2025C_exp1_comp,2022.2.4,59.87665410133082,
